[2024-11-29 15:42:51,123] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-11-29 15:42:51,123] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.

[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.

[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH

[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1

[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible

[2024-11-29 15:42:52,353] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-29 15:42:52,353] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-29 15:42:52,353] [INFO] [comm.py:668:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
{'loss': 11.0813, 'grad_norm': 7.423279762268066, 'learning_rate': 1.369096853097062e-06, 'epoch': 0.01}
{'loss': 7.8531, 'grad_norm': 1.13315749168396, 'learning_rate': 3.917469546916037e-06, 'epoch': 0.28}
{'eval_loss': 7.81336784362793, 'eval_runtime': 6.7683, 'eval_samples_per_second': 711.409, 'eval_steps_per_second': 2.807, 'epoch': 0.28}
{'loss': 7.7969, 'grad_norm': 1.0535789728164673, 'learning_rate': 3.958973763829526e-06, 'epoch': 0.29}
{'loss': 7.7344, 'grad_norm': 1.0216403007507324, 'learning_rate': 3.998546838702252e-06, 'epoch': 0.31}
{'loss': 7.6781, 'grad_norm': 0.9945675134658813, 'learning_rate': 4.036360517490459e-06, 'epoch': 0.32}
{'loss': 7.6312, 'grad_norm': 0.9929633736610413, 'learning_rate': 4.0725646069552544e-06, 'epoch': 0.34}
{'loss': 7.6125, 'grad_norm': 0.9119388461112976, 'learning_rate': 4.107290559291186e-06, 'epoch': 0.35}
{'loss': 7.5594, 'grad_norm': 0.9823095202445984, 'learning_rate': 4.140654353283815e-06, 'epoch': 0.36}
{'loss': 7.4969, 'grad_norm': 1.0213152170181274, 'learning_rate': 4.172758831423032e-06, 'epoch': 0.38}
{'loss': 7.4594, 'grad_norm': 0.9330830574035645, 'learning_rate': 4.2036956117761155e-06, 'epoch': 0.39}
{'loss': 7.4219, 'grad_norm': 0.9042589664459229, 'learning_rate': 4.233546664217133e-06, 'epoch': 0.41}
{'loss': 7.3719, 'grad_norm': 1.0313080549240112, 'learning_rate': 4.2623856193304035e-06, 'epoch': 0.42}
{'loss': 7.3375, 'grad_norm': 1.009790301322937, 'learning_rate': 4.290278862613503e-06, 'epoch': 0.43}
{'loss': 7.3, 'grad_norm': 0.8369162678718567, 'learning_rate': 4.317286454901844e-06, 'epoch': 0.45}
{'loss': 7.2656, 'grad_norm': 0.892533540725708, 'learning_rate': 4.3434629111166185e-06, 'epoch': 0.46}
{'loss': 7.2344, 'grad_norm': 0.9281513094902039, 'learning_rate': 4.368857862725555e-06, 'epoch': 0.48}
{'loss': 7.1969, 'grad_norm': 0.850626528263092, 'learning_rate': 4.393516624151265e-06, 'epoch': 0.49}
{'loss': 7.175, 'grad_norm': 0.8826040029525757, 'learning_rate': 4.417480679369622e-06, 'epoch': 0.5}
{'loss': 7.1281, 'grad_norm': 0.9784002304077148, 'learning_rate': 4.440788101823901e-06, 'epoch': 0.52}
{'loss': 7.1281, 'grad_norm': 0.9051281809806824, 'learning_rate': 4.4634739183289835e-06, 'epoch': 0.53}
{'loss': 7.0969, 'grad_norm': 0.8655085563659668, 'learning_rate': 4.485570425698183e-06, 'epoch': 0.55}
{'loss': 7.0375, 'grad_norm': 0.8878812789916992, 'learning_rate': 4.507107467276993e-06, 'epoch': 0.56}
{'eval_loss': 7.034722328186035, 'eval_runtime': 6.7856, 'eval_samples_per_second': 709.593, 'eval_steps_per_second': 2.8, 'epoch': 0.56}
{'loss': 7.0187, 'grad_norm': 1.0663588047027588, 'learning_rate': 4.528112675325743e-06, 'epoch': 0.57}
{'loss': 6.9844, 'grad_norm': 0.845014214515686, 'learning_rate': 4.548611684190483e-06, 'epoch': 0.59}
{'loss': 6.9875, 'grad_norm': 0.9016056656837463, 'learning_rate': 4.568628318387563e-06, 'epoch': 0.6}
{'loss': 6.95, 'grad_norm': 0.9958816170692444, 'learning_rate': 4.588184759063208e-06, 'epoch': 0.62}
{'loss': 6.9375, 'grad_norm': 1.1565806865692139, 'learning_rate': 4.607301691744771e-06, 'epoch': 0.63}
{'loss': 6.9, 'grad_norm': 0.884331226348877, 'learning_rate': 4.625998437851416e-06, 'epoch': 0.64}
{'loss': 6.8969, 'grad_norm': 0.8961030840873718, 'learning_rate': 4.644293072060417e-06, 'epoch': 0.66}
{'loss': 6.8688, 'grad_norm': 1.0698814392089844, 'learning_rate': 4.662202527316211e-06, 'epoch': 0.67}
{'loss': 6.8719, 'grad_norm': 1.1748344898223877, 'learning_rate': 4.679742689011343e-06, 'epoch': 0.69}
{'loss': 6.8688, 'grad_norm': 1.2349505424499512, 'learning_rate': 4.696928479652142e-06, 'epoch': 0.7}
{'loss': 6.825, 'grad_norm': 0.8985521793365479, 'learning_rate': 4.713773935139921e-06, 'epoch': 0.71}
{'loss': 6.8031, 'grad_norm': 0.9031772613525391, 'learning_rate': 4.730292273644772e-06, 'epoch': 0.73}
{'loss': 6.775, 'grad_norm': 0.9063833951950073, 'learning_rate': 4.746495957918691e-06, 'epoch': 0.74}
{'loss': 6.7531, 'grad_norm': 0.9323630928993225, 'learning_rate': 4.762396751783989e-06, 'epoch': 0.76}
{'loss': 6.7094, 'grad_norm': 0.8553512096405029, 'learning_rate': 4.778005771438358e-06, 'epoch': 0.77}
{'loss': 6.7406, 'grad_norm': 1.2536052465438843, 'learning_rate': 4.7933335321370715e-06, 'epoch': 0.78}
{'loss': 6.6937, 'grad_norm': 1.1444846391677856, 'learning_rate': 4.80838999074335e-06, 'epoch': 0.8}
{'loss': 6.6844, 'grad_norm': 0.9974621534347534, 'learning_rate': 4.82318458457809e-06, 'epoch': 0.81}
{'loss': 6.6688, 'grad_norm': 0.9863682985305786, 'learning_rate': 4.837726266948614e-06, 'epoch': 0.83}
{'loss': 6.6531, 'grad_norm': 0.9601567983627319, 'learning_rate': 4.85202353969136e-06, 'epoch': 0.84}
{'eval_loss': 6.638020992279053, 'eval_runtime': 6.7852, 'eval_samples_per_second': 709.63, 'eval_steps_per_second': 2.8, 'epoch': 0.84}
{'loss': 6.6281, 'grad_norm': 0.9169201850891113, 'learning_rate': 4.8660844830247186e-06, 'epoch': 0.85}
{'loss': 6.6469, 'grad_norm': 0.9903022050857544, 'learning_rate': 4.8799167829744595e-06, 'epoch': 0.87}
{'loss': 6.6656, 'grad_norm': 0.9576845765113831, 'learning_rate': 4.893527756604849e-06, 'epoch': 0.88}
{'loss': 6.5687, 'grad_norm': 0.9833158254623413, 'learning_rate': 4.9069243752628e-06, 'epoch': 0.9}
{'loss': 6.5906, 'grad_norm': 1.0271230936050415, 'learning_rate': 4.920113286019921e-06, 'epoch': 0.91}
{'loss': 6.5656, 'grad_norm': 0.9986786246299744, 'learning_rate': 4.933100831477575e-06, 'epoch': 0.92}
{'loss': 6.525, 'grad_norm': 1.0432426929473877, 'learning_rate': 4.9458930680826605e-06, 'epoch': 0.94}
{'loss': 6.5469, 'grad_norm': 1.1916496753692627, 'learning_rate': 4.958495783086511e-06, 'epoch': 0.95}
{'loss': 6.5344, 'grad_norm': 1.1088082790374756, 'learning_rate': 4.970914510265783e-06, 'epoch': 0.97}
{'loss': 6.5094, 'grad_norm': 0.9186959266662598, 'learning_rate': 4.983154544512221e-06, 'epoch': 0.98}
{'loss': 6.4938, 'grad_norm': 1.0037020444869995, 'learning_rate': 4.995220955387585e-06, 'epoch': 0.99}
{'loss': 6.4906, 'grad_norm': 0.9617986083030701, 'learning_rate': 4.996887643946468e-06, 'epoch': 1.01}
{'loss': 6.4562, 'grad_norm': 1.1281546354293823, 'learning_rate': 4.989106753812636e-06, 'epoch': 1.02}
{'loss': 6.4406, 'grad_norm': 1.2397499084472656, 'learning_rate': 4.981325863678805e-06, 'epoch': 1.04}
{'loss': 6.4, 'grad_norm': 0.9891080260276794, 'learning_rate': 4.973544973544974e-06, 'epoch': 1.05}
{'loss': 6.4062, 'grad_norm': 1.4684382677078247, 'learning_rate': 4.965764083411142e-06, 'epoch': 1.06}
{'loss': 6.3906, 'grad_norm': 1.1240386962890625, 'learning_rate': 4.957983193277311e-06, 'epoch': 1.08}
{'loss': 6.3812, 'grad_norm': 0.999994158744812, 'learning_rate': 4.95020230314348e-06, 'epoch': 1.09}
{'loss': 6.3688, 'grad_norm': 1.2244940996170044, 'learning_rate': 4.9424214130096485e-06, 'epoch': 1.11}
{'loss': 6.3656, 'grad_norm': 1.19418203830719, 'learning_rate': 4.934640522875817e-06, 'epoch': 1.12}
{'eval_loss': 6.380208492279053, 'eval_runtime': 6.7914, 'eval_samples_per_second': 708.982, 'eval_steps_per_second': 2.798, 'epoch': 1.12}
{'loss': 6.3656, 'grad_norm': 1.1537758111953735, 'learning_rate': 4.926859632741986e-06, 'epoch': 1.13}
{'loss': 6.3688, 'grad_norm': 1.1067934036254883, 'learning_rate': 4.919078742608155e-06, 'epoch': 1.15}
{'loss': 6.3312, 'grad_norm': 1.16342294216156, 'learning_rate': 4.911297852474323e-06, 'epoch': 1.16}
{'loss': 6.3531, 'grad_norm': 1.1521059274673462, 'learning_rate': 4.903516962340492e-06, 'epoch': 1.18}
{'loss': 6.325, 'grad_norm': 1.0894498825073242, 'learning_rate': 4.895736072206661e-06, 'epoch': 1.19}
{'loss': 6.3187, 'grad_norm': 1.053414225578308, 'learning_rate': 4.8879551820728295e-06, 'epoch': 1.2}
{'loss': 6.2938, 'grad_norm': 1.0329755544662476, 'learning_rate': 4.880174291938998e-06, 'epoch': 1.22}
{'loss': 6.2875, 'grad_norm': 1.2172311544418335, 'learning_rate': 4.872393401805167e-06, 'epoch': 1.23}
{'loss': 6.2562, 'grad_norm': 1.2010982036590576, 'learning_rate': 4.864612511671336e-06, 'epoch': 1.25}
{'loss': 6.2938, 'grad_norm': 1.1716238260269165, 'learning_rate': 4.856831621537504e-06, 'epoch': 1.26}
{'loss': 6.2469, 'grad_norm': 1.2406450510025024, 'learning_rate': 4.849050731403673e-06, 'epoch': 1.27}
{'loss': 6.2781, 'grad_norm': 1.224518895149231, 'learning_rate': 4.841269841269842e-06, 'epoch': 1.29}
{'loss': 6.2656, 'grad_norm': 1.0587714910507202, 'learning_rate': 4.8334889511360104e-06, 'epoch': 1.3}
{'loss': 6.2531, 'grad_norm': 1.0710666179656982, 'learning_rate': 4.825708061002179e-06, 'epoch': 1.32}
{'loss': 6.2687, 'grad_norm': 1.077591896057129, 'learning_rate': 4.817927170868348e-06, 'epoch': 1.33}
{'loss': 6.2219, 'grad_norm': 1.1046968698501587, 'learning_rate': 4.8101462807345166e-06, 'epoch': 1.34}
{'loss': 6.1937, 'grad_norm': 1.1164579391479492, 'learning_rate': 4.802365390600685e-06, 'epoch': 1.36}
{'loss': 6.1969, 'grad_norm': 1.2851231098175049, 'learning_rate': 4.794584500466854e-06, 'epoch': 1.37}
{'loss': 6.1906, 'grad_norm': 0.985836923122406, 'learning_rate': 4.786803610333023e-06, 'epoch': 1.39}
{'loss': 6.1813, 'grad_norm': 1.0655678510665894, 'learning_rate': 4.779022720199191e-06, 'epoch': 1.4}
{'eval_loss': 6.198784828186035, 'eval_runtime': 6.8011, 'eval_samples_per_second': 707.976, 'eval_steps_per_second': 2.794, 'epoch': 1.4}
{'loss': 6.1969, 'grad_norm': 1.4677075147628784, 'learning_rate': 4.77124183006536e-06, 'epoch': 1.41}
{'loss': 6.2125, 'grad_norm': 1.2337738275527954, 'learning_rate': 4.763460939931529e-06, 'epoch': 1.43}
{'loss': 6.1937, 'grad_norm': 1.0714932680130005, 'learning_rate': 4.7556800497976975e-06, 'epoch': 1.44}
{'loss': 6.1656, 'grad_norm': 1.3511817455291748, 'learning_rate': 4.747899159663865e-06, 'epoch': 1.46}
{'loss': 6.1594, 'grad_norm': 1.1767984628677368, 'learning_rate': 4.740118269530035e-06, 'epoch': 1.47}
{'loss': 6.1312, 'grad_norm': 1.5079623460769653, 'learning_rate': 4.732337379396204e-06, 'epoch': 1.48}
{'loss': 6.1469, 'grad_norm': 1.0423355102539062, 'learning_rate': 4.7245564892623715e-06, 'epoch': 1.5}
{'loss': 6.1625, 'grad_norm': 1.1211817264556885, 'learning_rate': 4.716775599128541e-06, 'epoch': 1.51}
{'loss': 6.1281, 'grad_norm': 1.1022168397903442, 'learning_rate': 4.708994708994709e-06, 'epoch': 1.53}
{'loss': 6.1094, 'grad_norm': 1.1642177104949951, 'learning_rate': 4.701213818860878e-06, 'epoch': 1.54}
{'loss': 6.1, 'grad_norm': 1.1281243562698364, 'learning_rate': 4.693432928727047e-06, 'epoch': 1.55}
{'loss': 6.0938, 'grad_norm': 1.0835679769515991, 'learning_rate': 4.685652038593215e-06, 'epoch': 1.57}
{'loss': 6.0906, 'grad_norm': 1.2947006225585938, 'learning_rate': 4.677871148459384e-06, 'epoch': 1.58}
{'loss': 6.0938, 'grad_norm': 1.6481021642684937, 'learning_rate': 4.670090258325553e-06, 'epoch': 1.6}
{'loss': 6.0687, 'grad_norm': 1.6168746948242188, 'learning_rate': 4.662309368191721e-06, 'epoch': 1.61}
{'loss': 6.0812, 'grad_norm': 1.2492272853851318, 'learning_rate': 4.654528478057891e-06, 'epoch': 1.62}
{'loss': 6.0938, 'grad_norm': 1.049513578414917, 'learning_rate': 4.646747587924059e-06, 'epoch': 1.64}
{'loss': 6.0563, 'grad_norm': 1.4163432121276855, 'learning_rate': 4.638966697790227e-06, 'epoch': 1.65}
{'loss': 6.075, 'grad_norm': 1.5611906051635742, 'learning_rate': 4.631185807656397e-06, 'epoch': 1.67}
{'loss': 6.0719, 'grad_norm': 1.2554010152816772, 'learning_rate': 4.623404917522565e-06, 'epoch': 1.68}
{'eval_loss': 6.066840171813965, 'eval_runtime': 6.7802, 'eval_samples_per_second': 710.159, 'eval_steps_per_second': 2.802, 'epoch': 1.68}
{'loss': 6.0625, 'grad_norm': 1.5454972982406616, 'learning_rate': 4.615624027388733e-06, 'epoch': 1.69}
{'loss': 6.0594, 'grad_norm': 1.478393316268921, 'learning_rate': 4.607843137254902e-06, 'epoch': 1.71}
{'loss': 6.0281, 'grad_norm': 1.521011233329773, 'learning_rate': 4.600062247121071e-06, 'epoch': 1.72}
{'loss': 6.0062, 'grad_norm': 1.67707097530365, 'learning_rate': 4.5922813569872395e-06, 'epoch': 1.74}
{'loss': 6.0469, 'grad_norm': 1.413948655128479, 'learning_rate': 4.584500466853408e-06, 'epoch': 1.75}
{'loss': 6.0563, 'grad_norm': 1.1719237565994263, 'learning_rate': 4.576719576719577e-06, 'epoch': 1.76}
{'loss': 6.0406, 'grad_norm': 1.8135963678359985, 'learning_rate': 4.568938686585746e-06, 'epoch': 1.78}
{'loss': 6.025, 'grad_norm': 1.227148413658142, 'learning_rate': 4.561157796451914e-06, 'epoch': 1.79}
{'loss': 5.9781, 'grad_norm': 1.1390109062194824, 'learning_rate': 4.553376906318083e-06, 'epoch': 1.81}
{'loss': 6.0281, 'grad_norm': 1.584886074066162, 'learning_rate': 4.545596016184252e-06, 'epoch': 1.82}
{'loss': 6.0281, 'grad_norm': 1.1360104084014893, 'learning_rate': 4.5378151260504205e-06, 'epoch': 1.83}
{'loss': 5.9813, 'grad_norm': 1.3732677698135376, 'learning_rate': 4.530034235916589e-06, 'epoch': 1.85}
{'loss': 6.0156, 'grad_norm': 1.584949254989624, 'learning_rate': 4.522253345782758e-06, 'epoch': 1.86}
{'loss': 5.9688, 'grad_norm': 1.3509578704833984, 'learning_rate': 4.514472455648927e-06, 'epoch': 1.88}
{'loss': 5.9875, 'grad_norm': 1.4480414390563965, 'learning_rate': 4.506691565515095e-06, 'epoch': 1.89}
{'loss': 5.9656, 'grad_norm': 1.5847173929214478, 'learning_rate': 4.498910675381264e-06, 'epoch': 1.9}
{'loss': 5.9375, 'grad_norm': 1.3219817876815796, 'learning_rate': 4.491129785247433e-06, 'epoch': 1.92}
{'loss': 5.9594, 'grad_norm': 1.4724435806274414, 'learning_rate': 4.4833488951136015e-06, 'epoch': 1.93}
{'loss': 5.9625, 'grad_norm': 1.1849764585494995, 'learning_rate': 4.47556800497977e-06, 'epoch': 1.95}
{'loss': 5.9625, 'grad_norm': 1.248660683631897, 'learning_rate': 4.467787114845939e-06, 'epoch': 1.96}
{'eval_loss': 5.963541507720947, 'eval_runtime': 6.7736, 'eval_samples_per_second': 710.85, 'eval_steps_per_second': 2.805, 'epoch': 1.96}
{'loss': 5.9562, 'grad_norm': 1.2161586284637451, 'learning_rate': 4.460006224712108e-06, 'epoch': 1.97}
{'loss': 5.9844, 'grad_norm': 2.0630321502685547, 'learning_rate': 4.452225334578276e-06, 'epoch': 1.99}
{'loss': 5.9313, 'grad_norm': 1.6425085067749023, 'learning_rate': 4.444444444444444e-06, 'epoch': 2.0}
{'loss': 5.9, 'grad_norm': 1.1815496683120728, 'learning_rate': 4.436663554310614e-06, 'epoch': 2.02}
{'loss': 5.9031, 'grad_norm': 1.142484426498413, 'learning_rate': 4.428882664176782e-06, 'epoch': 2.03}
{'loss': 5.9313, 'grad_norm': 1.4876227378845215, 'learning_rate': 4.421101774042951e-06, 'epoch': 2.04}
{'loss': 5.8812, 'grad_norm': 1.126278281211853, 'learning_rate': 4.41332088390912e-06, 'epoch': 2.06}
{'loss': 5.9, 'grad_norm': 1.1086349487304688, 'learning_rate': 4.4055399937752885e-06, 'epoch': 2.07}
{'loss': 5.8937, 'grad_norm': 1.307220458984375, 'learning_rate': 4.397759103641457e-06, 'epoch': 2.09}
{'loss': 5.8781, 'grad_norm': 1.3828920125961304, 'learning_rate': 4.389978213507626e-06, 'epoch': 2.1}
{'loss': 5.9219, 'grad_norm': 1.8505499362945557, 'learning_rate': 4.382197323373794e-06, 'epoch': 2.11}
{'loss': 5.8906, 'grad_norm': 1.413718581199646, 'learning_rate': 4.374416433239963e-06, 'epoch': 2.13}
{'loss': 5.8844, 'grad_norm': 1.5043952465057373, 'learning_rate': 4.366635543106132e-06, 'epoch': 2.14}
{'loss': 5.8625, 'grad_norm': 1.1558489799499512, 'learning_rate': 4.3588546529723e-06, 'epoch': 2.16}
{'loss': 5.8594, 'grad_norm': 2.0851149559020996, 'learning_rate': 4.3510737628384695e-06, 'epoch': 2.17}
{'loss': 5.8625, 'grad_norm': 1.7258778810501099, 'learning_rate': 4.343292872704637e-06, 'epoch': 2.18}
{'loss': 5.875, 'grad_norm': 1.6172395944595337, 'learning_rate': 4.335511982570806e-06, 'epoch': 2.2}
{'loss': 5.8812, 'grad_norm': 1.8081544637680054, 'learning_rate': 4.327731092436976e-06, 'epoch': 2.21}
{'loss': 5.85, 'grad_norm': 1.446702480316162, 'learning_rate': 4.3199502023031435e-06, 'epoch': 2.23}
{'loss': 5.8187, 'grad_norm': 1.8838225603103638, 'learning_rate': 4.312169312169312e-06, 'epoch': 2.24}
{'eval_loss': 5.878472328186035, 'eval_runtime': 6.7772, 'eval_samples_per_second': 710.475, 'eval_steps_per_second': 2.804, 'epoch': 2.24}
{'loss': 5.8469, 'grad_norm': 1.1449031829833984, 'learning_rate': 4.304388422035482e-06, 'epoch': 2.25}
{'loss': 5.8375, 'grad_norm': 1.173647165298462, 'learning_rate': 4.29660753190165e-06, 'epoch': 2.27}
{'loss': 5.7969, 'grad_norm': 1.7143917083740234, 'learning_rate': 4.288826641767818e-06, 'epoch': 2.28}
{'loss': 5.8281, 'grad_norm': 1.5329391956329346, 'learning_rate': 4.281045751633987e-06, 'epoch': 2.3}
{'loss': 5.8281, 'grad_norm': 1.4242448806762695, 'learning_rate': 4.273264861500156e-06, 'epoch': 2.31}
{'loss': 5.7938, 'grad_norm': 1.5075950622558594, 'learning_rate': 4.2654839713663244e-06, 'epoch': 2.32}
{'loss': 5.8312, 'grad_norm': 1.6010397672653198, 'learning_rate': 4.257703081232493e-06, 'epoch': 2.34}
{'loss': 5.8156, 'grad_norm': 1.3581944704055786, 'learning_rate': 4.249922191098662e-06, 'epoch': 2.35}
{'loss': 5.7875, 'grad_norm': 1.3460417985916138, 'learning_rate': 4.2421413009648306e-06, 'epoch': 2.37}
{'loss': 5.8406, 'grad_norm': 1.4244019985198975, 'learning_rate': 4.234360410830999e-06, 'epoch': 2.38}
{'loss': 5.7656, 'grad_norm': 1.52362859249115, 'learning_rate': 4.226579520697168e-06, 'epoch': 2.39}
{'loss': 5.8125, 'grad_norm': 1.2538173198699951, 'learning_rate': 4.218798630563337e-06, 'epoch': 2.41}
{'loss': 5.7906, 'grad_norm': 1.2520480155944824, 'learning_rate': 4.211017740429505e-06, 'epoch': 2.42}
{'loss': 5.7687, 'grad_norm': 1.6400359869003296, 'learning_rate': 4.203236850295674e-06, 'epoch': 2.44}
{'loss': 5.8094, 'grad_norm': 1.1766331195831299, 'learning_rate': 4.195455960161843e-06, 'epoch': 2.45}
{'loss': 5.775, 'grad_norm': 2.039839267730713, 'learning_rate': 4.1876750700280115e-06, 'epoch': 2.46}
{'loss': 5.775, 'grad_norm': 1.9327328205108643, 'learning_rate': 4.17989417989418e-06, 'epoch': 2.48}
{'loss': 5.7812, 'grad_norm': 1.9318478107452393, 'learning_rate': 4.172113289760349e-06, 'epoch': 2.49}
{'loss': 5.7969, 'grad_norm': 1.3998236656188965, 'learning_rate': 4.164332399626518e-06, 'epoch': 2.51}
{'loss': 5.75, 'grad_norm': 1.732450008392334, 'learning_rate': 4.156551509492686e-06, 'epoch': 2.52}
{'eval_loss': 5.806423664093018, 'eval_runtime': 6.7808, 'eval_samples_per_second': 710.089, 'eval_steps_per_second': 2.802, 'epoch': 2.52}
{'loss': 5.7938, 'grad_norm': 1.5130977630615234, 'learning_rate': 4.148770619358855e-06, 'epoch': 2.54}
{'loss': 5.8031, 'grad_norm': 1.5177074670791626, 'learning_rate': 4.140989729225024e-06, 'epoch': 2.55}
{'loss': 5.7219, 'grad_norm': 1.4543744325637817, 'learning_rate': 4.1332088390911925e-06, 'epoch': 2.56}
{'loss': 5.7313, 'grad_norm': 1.7046856880187988, 'learning_rate': 4.125427948957361e-06, 'epoch': 2.58}
{'loss': 5.7344, 'grad_norm': 1.6718425750732422, 'learning_rate': 4.11764705882353e-06, 'epoch': 2.59}
{'loss': 5.7719, 'grad_norm': 1.4593091011047363, 'learning_rate': 4.109866168689699e-06, 'epoch': 2.61}
