[2024-11-29 15:44:26,195] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-11-29 15:44:26,195] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.

[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.

[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH

[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1

[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible

[2024-11-29 15:44:28,086] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-29 15:44:28,086] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-29 15:44:28,086] [INFO] [comm.py:668:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
{'loss': 3.3094, 'grad_norm': 6.207696914672852, 'learning_rate': 1.369096853097062e-06, 'epoch': 0.01}
{'loss': 2.9281, 'grad_norm': 1.366241455078125, 'learning_rate': 3.827842759008665e-06, 'epoch': 0.25}
{'loss': 2.8984, 'grad_norm': 1.3459725379943848, 'learning_rate': 3.873835997968027e-06, 'epoch': 0.27}
{'loss': 2.9141, 'grad_norm': 1.3539828062057495, 'learning_rate': 3.917469546916037e-06, 'epoch': 0.28}
{'eval_loss': 2.8962674140930176, 'eval_runtime': 6.9583, 'eval_samples_per_second': 691.984, 'eval_steps_per_second': 2.731, 'epoch': 0.28}
{'loss': 2.8922, 'grad_norm': 1.382054090499878, 'learning_rate': 3.958973763829526e-06, 'epoch': 0.29}
{'loss': 2.8922, 'grad_norm': 1.356726884841919, 'learning_rate': 3.998546838702252e-06, 'epoch': 0.31}
{'loss': 2.8844, 'grad_norm': 1.3586641550064087, 'learning_rate': 4.036360517490459e-06, 'epoch': 0.32}
{'loss': 2.9047, 'grad_norm': 1.3428102731704712, 'learning_rate': 4.0725646069552544e-06, 'epoch': 0.34}
{'loss': 2.9125, 'grad_norm': 1.348968505859375, 'learning_rate': 4.107290559291186e-06, 'epoch': 0.35}
{'loss': 2.8859, 'grad_norm': 1.3528419733047485, 'learning_rate': 4.140654353283815e-06, 'epoch': 0.36}
{'loss': 2.8969, 'grad_norm': 1.3200881481170654, 'learning_rate': 4.172758831423032e-06, 'epoch': 0.38}
{'loss': 2.9016, 'grad_norm': 1.344772219657898, 'learning_rate': 4.2036956117761155e-06, 'epoch': 0.39}
{'loss': 2.9016, 'grad_norm': 1.3500622510910034, 'learning_rate': 4.233546664217133e-06, 'epoch': 0.41}
{'loss': 2.9078, 'grad_norm': 1.3671088218688965, 'learning_rate': 4.2623856193304035e-06, 'epoch': 0.42}
{'loss': 2.8922, 'grad_norm': 1.3792601823806763, 'learning_rate': 4.290278862613503e-06, 'epoch': 0.43}
{'loss': 2.8813, 'grad_norm': 1.3386307954788208, 'learning_rate': 4.317286454901844e-06, 'epoch': 0.45}
{'loss': 2.8766, 'grad_norm': 1.3493345975875854, 'learning_rate': 4.3434629111166185e-06, 'epoch': 0.46}
{'loss': 2.8797, 'grad_norm': 1.4589154720306396, 'learning_rate': 4.368857862725555e-06, 'epoch': 0.48}
{'loss': 2.8844, 'grad_norm': 1.3722636699676514, 'learning_rate': 4.393516624151265e-06, 'epoch': 0.49}
{'loss': 2.8922, 'grad_norm': 1.3663170337677002, 'learning_rate': 4.417480679369622e-06, 'epoch': 0.5}
{'loss': 2.8687, 'grad_norm': 1.3902981281280518, 'learning_rate': 4.440788101823901e-06, 'epoch': 0.52}
{'loss': 2.8937, 'grad_norm': 1.321071743965149, 'learning_rate': 4.4634739183289835e-06, 'epoch': 0.53}
{'loss': 2.8859, 'grad_norm': 1.3674397468566895, 'learning_rate': 4.485570425698183e-06, 'epoch': 0.55}
{'loss': 2.8766, 'grad_norm': 1.4129585027694702, 'learning_rate': 4.507107467276993e-06, 'epoch': 0.56}
{'eval_loss': 2.862413167953491, 'eval_runtime': 6.9774, 'eval_samples_per_second': 690.087, 'eval_steps_per_second': 2.723, 'epoch': 0.56}
{'loss': 2.85, 'grad_norm': 1.2931408882141113, 'learning_rate': 4.528112675325743e-06, 'epoch': 0.57}
{'loss': 2.8563, 'grad_norm': 1.341732144355774, 'learning_rate': 4.548611684190483e-06, 'epoch': 0.59}
{'loss': 2.875, 'grad_norm': 1.3484039306640625, 'learning_rate': 4.568628318387563e-06, 'epoch': 0.6}
{'loss': 2.8781, 'grad_norm': 1.4149329662322998, 'learning_rate': 4.588184759063208e-06, 'epoch': 0.62}
{'loss': 2.8859, 'grad_norm': 1.3824584484100342, 'learning_rate': 4.607301691744771e-06, 'epoch': 0.63}
{'loss': 2.8672, 'grad_norm': 1.3582282066345215, 'learning_rate': 4.625998437851416e-06, 'epoch': 0.64}
{'loss': 2.8734, 'grad_norm': 1.3476390838623047, 'learning_rate': 4.644293072060417e-06, 'epoch': 0.66}
{'loss': 2.8578, 'grad_norm': 1.3400508165359497, 'learning_rate': 4.662202527316211e-06, 'epoch': 0.67}
{'loss': 2.8563, 'grad_norm': 1.368141770362854, 'learning_rate': 4.679742689011343e-06, 'epoch': 0.69}
{'loss': 2.8734, 'grad_norm': 1.341749906539917, 'learning_rate': 4.696928479652142e-06, 'epoch': 0.7}
{'loss': 2.8766, 'grad_norm': 1.3860979080200195, 'learning_rate': 4.713773935139921e-06, 'epoch': 0.71}
{'loss': 2.875, 'grad_norm': 1.3680651187896729, 'learning_rate': 4.730292273644772e-06, 'epoch': 0.73}
{'loss': 2.8594, 'grad_norm': 1.3697843551635742, 'learning_rate': 4.746495957918691e-06, 'epoch': 0.74}
{'loss': 2.8797, 'grad_norm': 1.384932041168213, 'learning_rate': 4.762396751783989e-06, 'epoch': 0.76}
{'loss': 2.8531, 'grad_norm': 1.382729411125183, 'learning_rate': 4.778005771438358e-06, 'epoch': 0.77}
{'loss': 2.85, 'grad_norm': 1.4037549495697021, 'learning_rate': 4.7933335321370715e-06, 'epoch': 0.78}
{'loss': 2.8391, 'grad_norm': 1.40248703956604, 'learning_rate': 4.80838999074335e-06, 'epoch': 0.8}
{'loss': 2.8484, 'grad_norm': 1.3434680700302124, 'learning_rate': 4.82318458457809e-06, 'epoch': 0.81}
{'loss': 2.8531, 'grad_norm': 1.3379707336425781, 'learning_rate': 4.837726266948614e-06, 'epoch': 0.83}
{'loss': 2.8375, 'grad_norm': 1.3365012407302856, 'learning_rate': 4.85202353969136e-06, 'epoch': 0.84}
{'eval_loss': 2.843316078186035, 'eval_runtime': 6.9931, 'eval_samples_per_second': 688.533, 'eval_steps_per_second': 2.717, 'epoch': 0.84}
{'loss': 2.8656, 'grad_norm': 1.3016518354415894, 'learning_rate': 4.8660844830247186e-06, 'epoch': 0.85}
{'loss': 2.8719, 'grad_norm': 1.391007661819458, 'learning_rate': 4.8799167829744595e-06, 'epoch': 0.87}
{'loss': 2.8844, 'grad_norm': 1.4136404991149902, 'learning_rate': 4.893527756604849e-06, 'epoch': 0.88}
{'loss': 2.825, 'grad_norm': 1.3193860054016113, 'learning_rate': 4.9069243752628e-06, 'epoch': 0.9}
{'loss': 2.8516, 'grad_norm': 1.3555291891098022, 'learning_rate': 4.920113286019921e-06, 'epoch': 0.91}
{'loss': 2.8453, 'grad_norm': 1.3606566190719604, 'learning_rate': 4.933100831477575e-06, 'epoch': 0.92}
{'loss': 2.8578, 'grad_norm': 1.3384912014007568, 'learning_rate': 4.9458930680826605e-06, 'epoch': 0.94}
{'loss': 2.85, 'grad_norm': 1.3375930786132812, 'learning_rate': 4.958495783086511e-06, 'epoch': 0.95}
{'loss': 2.8438, 'grad_norm': 1.3609004020690918, 'learning_rate': 4.970914510265783e-06, 'epoch': 0.97}
{'loss': 2.8359, 'grad_norm': 1.3549004793167114, 'learning_rate': 4.983154544512221e-06, 'epoch': 0.98}
{'loss': 2.8563, 'grad_norm': 1.3973772525787354, 'learning_rate': 4.995220955387585e-06, 'epoch': 0.99}
{'loss': 2.8219, 'grad_norm': 1.4075846672058105, 'learning_rate': 4.996887643946468e-06, 'epoch': 1.01}
{'loss': 2.7797, 'grad_norm': 1.404631495475769, 'learning_rate': 4.989106753812636e-06, 'epoch': 1.02}
{'loss': 2.7687, 'grad_norm': 1.3591557741165161, 'learning_rate': 4.981325863678805e-06, 'epoch': 1.04}
{'loss': 2.7625, 'grad_norm': 1.3374203443527222, 'learning_rate': 4.973544973544974e-06, 'epoch': 1.05}
{'loss': 2.775, 'grad_norm': 1.3721868991851807, 'learning_rate': 4.965764083411142e-06, 'epoch': 1.06}
{'loss': 2.7719, 'grad_norm': 1.369753122329712, 'learning_rate': 4.957983193277311e-06, 'epoch': 1.08}
{'loss': 2.7672, 'grad_norm': 1.3611562252044678, 'learning_rate': 4.95020230314348e-06, 'epoch': 1.09}
{'loss': 2.7453, 'grad_norm': 1.3568023443222046, 'learning_rate': 4.9424214130096485e-06, 'epoch': 1.11}
{'loss': 2.7734, 'grad_norm': 1.4337260723114014, 'learning_rate': 4.934640522875817e-06, 'epoch': 1.12}
{'eval_loss': 2.8359375, 'eval_runtime': 6.9865, 'eval_samples_per_second': 689.184, 'eval_steps_per_second': 2.72, 'epoch': 1.12}
{'loss': 2.7672, 'grad_norm': 1.3668407201766968, 'learning_rate': 4.926859632741986e-06, 'epoch': 1.13}
{'loss': 2.7672, 'grad_norm': 1.4137173891067505, 'learning_rate': 4.919078742608155e-06, 'epoch': 1.15}
{'loss': 2.7641, 'grad_norm': 1.3781311511993408, 'learning_rate': 4.911297852474323e-06, 'epoch': 1.16}
{'loss': 2.7734, 'grad_norm': 1.3968240022659302, 'learning_rate': 4.903516962340492e-06, 'epoch': 1.18}
{'loss': 2.7703, 'grad_norm': 1.3526279926300049, 'learning_rate': 4.895736072206661e-06, 'epoch': 1.19}
{'loss': 2.7766, 'grad_norm': 1.3942724466323853, 'learning_rate': 4.8879551820728295e-06, 'epoch': 1.2}
{'loss': 2.7375, 'grad_norm': 1.374669075012207, 'learning_rate': 4.880174291938998e-06, 'epoch': 1.22}
{'loss': 2.775, 'grad_norm': 1.4093623161315918, 'learning_rate': 4.872393401805167e-06, 'epoch': 1.23}
{'loss': 2.7547, 'grad_norm': 1.4017460346221924, 'learning_rate': 4.864612511671336e-06, 'epoch': 1.25}
{'loss': 2.7828, 'grad_norm': 1.4166380167007446, 'learning_rate': 4.856831621537504e-06, 'epoch': 1.26}
{'loss': 2.7437, 'grad_norm': 1.4121865034103394, 'learning_rate': 4.849050731403673e-06, 'epoch': 1.27}
{'loss': 2.7656, 'grad_norm': 1.3968948125839233, 'learning_rate': 4.841269841269842e-06, 'epoch': 1.29}
{'loss': 2.7687, 'grad_norm': 1.4341015815734863, 'learning_rate': 4.8334889511360104e-06, 'epoch': 1.3}
{'loss': 2.7734, 'grad_norm': 1.3950663805007935, 'learning_rate': 4.825708061002179e-06, 'epoch': 1.32}
{'loss': 2.7781, 'grad_norm': 1.3625073432922363, 'learning_rate': 4.817927170868348e-06, 'epoch': 1.33}
{'loss': 2.7703, 'grad_norm': 1.3844516277313232, 'learning_rate': 4.8101462807345166e-06, 'epoch': 1.34}
{'loss': 2.7422, 'grad_norm': 1.3685308694839478, 'learning_rate': 4.802365390600685e-06, 'epoch': 1.36}
{'loss': 2.7359, 'grad_norm': 1.4490463733673096, 'learning_rate': 4.794584500466854e-06, 'epoch': 1.37}
{'loss': 2.7484, 'grad_norm': 1.376128077507019, 'learning_rate': 4.786803610333023e-06, 'epoch': 1.39}
{'loss': 2.7656, 'grad_norm': 1.3363300561904907, 'learning_rate': 4.779022720199191e-06, 'epoch': 1.4}
{'eval_loss': 2.823784828186035, 'eval_runtime': 6.9876, 'eval_samples_per_second': 689.078, 'eval_steps_per_second': 2.719, 'epoch': 1.4}
{'loss': 2.7578, 'grad_norm': 1.38888418674469, 'learning_rate': 4.77124183006536e-06, 'epoch': 1.41}
{'loss': 2.7672, 'grad_norm': 1.374780297279358, 'learning_rate': 4.763460939931529e-06, 'epoch': 1.43}
{'loss': 2.7766, 'grad_norm': 1.3541125059127808, 'learning_rate': 4.7556800497976975e-06, 'epoch': 1.44}
{'loss': 2.7594, 'grad_norm': 1.3474076986312866, 'learning_rate': 4.747899159663865e-06, 'epoch': 1.46}
{'loss': 2.7703, 'grad_norm': 1.4479694366455078, 'learning_rate': 4.740118269530035e-06, 'epoch': 1.47}
{'loss': 2.7547, 'grad_norm': 1.4191617965698242, 'learning_rate': 4.732337379396204e-06, 'epoch': 1.48}
{'loss': 2.7594, 'grad_norm': 1.4013257026672363, 'learning_rate': 4.7245564892623715e-06, 'epoch': 1.5}
{'loss': 2.7547, 'grad_norm': 1.477813482284546, 'learning_rate': 4.716775599128541e-06, 'epoch': 1.51}
{'loss': 2.7594, 'grad_norm': 1.3483896255493164, 'learning_rate': 4.708994708994709e-06, 'epoch': 1.53}
{'loss': 2.7563, 'grad_norm': 1.4139469861984253, 'learning_rate': 4.701213818860878e-06, 'epoch': 1.54}
{'loss': 2.7484, 'grad_norm': 1.363026738166809, 'learning_rate': 4.693432928727047e-06, 'epoch': 1.55}
{'loss': 2.7625, 'grad_norm': 1.3994780778884888, 'learning_rate': 4.685652038593215e-06, 'epoch': 1.57}
{'loss': 2.7437, 'grad_norm': 1.396866798400879, 'learning_rate': 4.677871148459384e-06, 'epoch': 1.58}
{'loss': 2.7484, 'grad_norm': 1.3446931838989258, 'learning_rate': 4.670090258325553e-06, 'epoch': 1.6}
{'loss': 2.7641, 'grad_norm': 1.3388794660568237, 'learning_rate': 4.662309368191721e-06, 'epoch': 1.61}
{'loss': 2.7563, 'grad_norm': 1.3411873579025269, 'learning_rate': 4.654528478057891e-06, 'epoch': 1.62}
{'loss': 2.7547, 'grad_norm': 1.4021064043045044, 'learning_rate': 4.646747587924059e-06, 'epoch': 1.64}
{'loss': 2.7656, 'grad_norm': 1.390942096710205, 'learning_rate': 4.638966697790227e-06, 'epoch': 1.65}
{'loss': 2.7781, 'grad_norm': 1.3725357055664062, 'learning_rate': 4.631185807656397e-06, 'epoch': 1.67}
{'loss': 2.7406, 'grad_norm': 1.415427327156067, 'learning_rate': 4.623404917522565e-06, 'epoch': 1.68}
{'eval_loss': 2.817274332046509, 'eval_runtime': 6.985, 'eval_samples_per_second': 689.334, 'eval_steps_per_second': 2.72, 'epoch': 1.68}
{'loss': 2.7641, 'grad_norm': 1.386625051498413, 'learning_rate': 4.615624027388733e-06, 'epoch': 1.69}
{'loss': 2.7437, 'grad_norm': 1.3364301919937134, 'learning_rate': 4.607843137254902e-06, 'epoch': 1.71}
{'loss': 2.7484, 'grad_norm': 1.3942608833312988, 'learning_rate': 4.600062247121071e-06, 'epoch': 1.72}
{'loss': 2.7344, 'grad_norm': 1.406256079673767, 'learning_rate': 4.5922813569872395e-06, 'epoch': 1.74}
{'loss': 2.7516, 'grad_norm': 1.3627880811691284, 'learning_rate': 4.584500466853408e-06, 'epoch': 1.75}
{'loss': 2.7687, 'grad_norm': 1.3819180727005005, 'learning_rate': 4.576719576719577e-06, 'epoch': 1.76}
{'loss': 2.7453, 'grad_norm': 1.3600515127182007, 'learning_rate': 4.568938686585746e-06, 'epoch': 1.78}
{'loss': 2.7781, 'grad_norm': 1.3849836587905884, 'learning_rate': 4.561157796451914e-06, 'epoch': 1.79}
{'loss': 2.7359, 'grad_norm': 1.3656419515609741, 'learning_rate': 4.553376906318083e-06, 'epoch': 1.81}
{'loss': 2.7578, 'grad_norm': 1.3698675632476807, 'learning_rate': 4.545596016184252e-06, 'epoch': 1.82}
{'loss': 2.7547, 'grad_norm': 1.3945192098617554, 'learning_rate': 4.5378151260504205e-06, 'epoch': 1.83}
{'loss': 2.7266, 'grad_norm': 1.3636325597763062, 'learning_rate': 4.530034235916589e-06, 'epoch': 1.85}
{'loss': 2.7656, 'grad_norm': 1.4278061389923096, 'learning_rate': 4.522253345782758e-06, 'epoch': 1.86}
{'loss': 2.7437, 'grad_norm': 1.3874855041503906, 'learning_rate': 4.514472455648927e-06, 'epoch': 1.88}
{'loss': 2.7687, 'grad_norm': 1.3468573093414307, 'learning_rate': 4.506691565515095e-06, 'epoch': 1.89}
{'loss': 2.7563, 'grad_norm': 1.3569731712341309, 'learning_rate': 4.498910675381264e-06, 'epoch': 1.9}
{'loss': 2.7234, 'grad_norm': 1.3944495916366577, 'learning_rate': 4.491129785247433e-06, 'epoch': 1.92}
{'loss': 2.75, 'grad_norm': 1.3770793676376343, 'learning_rate': 4.4833488951136015e-06, 'epoch': 1.93}
{'loss': 2.7578, 'grad_norm': 1.4130325317382812, 'learning_rate': 4.47556800497977e-06, 'epoch': 1.95}
{'loss': 2.7547, 'grad_norm': 1.442427158355713, 'learning_rate': 4.467787114845939e-06, 'epoch': 1.96}
{'eval_loss': 2.8103299140930176, 'eval_runtime': 6.9883, 'eval_samples_per_second': 689.009, 'eval_steps_per_second': 2.719, 'epoch': 1.96}
{'loss': 2.7625, 'grad_norm': 1.3863035440444946, 'learning_rate': 4.460006224712108e-06, 'epoch': 1.97}
{'loss': 2.7703, 'grad_norm': 1.4233940839767456, 'learning_rate': 4.452225334578276e-06, 'epoch': 1.99}
{'loss': 2.7313, 'grad_norm': 1.5500612258911133, 'learning_rate': 4.444444444444444e-06, 'epoch': 2.0}
{'loss': 2.6812, 'grad_norm': 1.4485002756118774, 'learning_rate': 4.436663554310614e-06, 'epoch': 2.02}
{'loss': 2.6547, 'grad_norm': 1.3776739835739136, 'learning_rate': 4.428882664176782e-06, 'epoch': 2.03}
{'loss': 2.6641, 'grad_norm': 1.4005541801452637, 'learning_rate': 4.421101774042951e-06, 'epoch': 2.04}
{'loss': 2.6641, 'grad_norm': 1.4422160387039185, 'learning_rate': 4.41332088390912e-06, 'epoch': 2.06}
{'loss': 2.6688, 'grad_norm': 1.3882181644439697, 'learning_rate': 4.4055399937752885e-06, 'epoch': 2.07}
{'loss': 2.6734, 'grad_norm': 1.4321362972259521, 'learning_rate': 4.397759103641457e-06, 'epoch': 2.09}
{'loss': 2.6781, 'grad_norm': 1.5181159973144531, 'learning_rate': 4.389978213507626e-06, 'epoch': 2.1}
{'loss': 2.6906, 'grad_norm': 1.451770305633545, 'learning_rate': 4.382197323373794e-06, 'epoch': 2.11}
{'loss': 2.6859, 'grad_norm': 1.4324334859848022, 'learning_rate': 4.374416433239963e-06, 'epoch': 2.13}
{'loss': 2.6609, 'grad_norm': 1.4171206951141357, 'learning_rate': 4.366635543106132e-06, 'epoch': 2.14}
{'loss': 2.6641, 'grad_norm': 1.4038078784942627, 'learning_rate': 4.3588546529723e-06, 'epoch': 2.16}
{'loss': 2.6781, 'grad_norm': 1.4786230325698853, 'learning_rate': 4.3510737628384695e-06, 'epoch': 2.17}
{'loss': 2.6781, 'grad_norm': 1.4137505292892456, 'learning_rate': 4.343292872704637e-06, 'epoch': 2.18}
{'loss': 2.6719, 'grad_norm': 1.4661363363265991, 'learning_rate': 4.335511982570806e-06, 'epoch': 2.2}
{'loss': 2.6641, 'grad_norm': 1.4426628351211548, 'learning_rate': 4.327731092436976e-06, 'epoch': 2.21}
{'loss': 2.6688, 'grad_norm': 1.4282622337341309, 'learning_rate': 4.3199502023031435e-06, 'epoch': 2.23}
{'loss': 2.6391, 'grad_norm': 1.4251224994659424, 'learning_rate': 4.312169312169312e-06, 'epoch': 2.24}
{'eval_loss': 2.812066078186035, 'eval_runtime': 7.2191, 'eval_samples_per_second': 666.983, 'eval_steps_per_second': 2.632, 'epoch': 2.24}
{'loss': 2.6859, 'grad_norm': 1.4368479251861572, 'learning_rate': 4.304388422035482e-06, 'epoch': 2.25}
{'loss': 2.6531, 'grad_norm': 1.4669716358184814, 'learning_rate': 4.29660753190165e-06, 'epoch': 2.27}
{'loss': 2.6547, 'grad_norm': 1.4213794469833374, 'learning_rate': 4.288826641767818e-06, 'epoch': 2.28}
{'loss': 2.6516, 'grad_norm': 1.4538394212722778, 'learning_rate': 4.281045751633987e-06, 'epoch': 2.3}
{'loss': 2.6594, 'grad_norm': 1.4045411348342896, 'learning_rate': 4.273264861500156e-06, 'epoch': 2.31}
{'loss': 2.6641, 'grad_norm': 1.4041842222213745, 'learning_rate': 4.2654839713663244e-06, 'epoch': 2.32}
{'loss': 2.6719, 'grad_norm': 1.4207346439361572, 'learning_rate': 4.257703081232493e-06, 'epoch': 2.34}
{'loss': 2.6375, 'grad_norm': 1.4046368598937988, 'learning_rate': 4.249922191098662e-06, 'epoch': 2.35}
{'loss': 2.6562, 'grad_norm': 1.4565240144729614, 'learning_rate': 4.2421413009648306e-06, 'epoch': 2.37}
{'loss': 2.6719, 'grad_norm': 1.3950997591018677, 'learning_rate': 4.234360410830999e-06, 'epoch': 2.38}
{'loss': 2.6406, 'grad_norm': 1.4673329591751099, 'learning_rate': 4.226579520697168e-06, 'epoch': 2.39}
{'loss': 2.6562, 'grad_norm': 1.4584345817565918, 'learning_rate': 4.218798630563337e-06, 'epoch': 2.41}
{'loss': 2.6562, 'grad_norm': 1.4609949588775635, 'learning_rate': 4.211017740429505e-06, 'epoch': 2.42}
{'loss': 2.65, 'grad_norm': 1.3895796537399292, 'learning_rate': 4.203236850295674e-06, 'epoch': 2.44}
{'loss': 2.6625, 'grad_norm': 1.4097007513046265, 'learning_rate': 4.195455960161843e-06, 'epoch': 2.45}
{'loss': 2.6531, 'grad_norm': 1.4499434232711792, 'learning_rate': 4.1876750700280115e-06, 'epoch': 2.46}
{'loss': 2.6672, 'grad_norm': 1.4987919330596924, 'learning_rate': 4.17989417989418e-06, 'epoch': 2.48}
{'loss': 2.6672, 'grad_norm': 1.5076295137405396, 'learning_rate': 4.172113289760349e-06, 'epoch': 2.49}
{'loss': 2.6828, 'grad_norm': 1.4714196920394897, 'learning_rate': 4.164332399626518e-06, 'epoch': 2.51}
{'loss': 2.6391, 'grad_norm': 1.4830024242401123, 'learning_rate': 4.156551509492686e-06, 'epoch': 2.52}
{'eval_loss': 2.809461832046509, 'eval_runtime': 7.1787, 'eval_samples_per_second': 670.733, 'eval_steps_per_second': 2.647, 'epoch': 2.52}
{'loss': 2.6781, 'grad_norm': 1.4478416442871094, 'learning_rate': 4.148770619358855e-06, 'epoch': 2.54}
{'loss': 2.6625, 'grad_norm': 1.4207972288131714, 'learning_rate': 4.140989729225024e-06, 'epoch': 2.55}
{'loss': 2.6281, 'grad_norm': 1.3958178758621216, 'learning_rate': 4.1332088390911925e-06, 'epoch': 2.56}
{'loss': 2.6531, 'grad_norm': 1.4419418573379517, 'learning_rate': 4.125427948957361e-06, 'epoch': 2.58}
{'loss': 2.6406, 'grad_norm': 1.387290120124817, 'learning_rate': 4.11764705882353e-06, 'epoch': 2.59}
{'loss': 2.6672, 'grad_norm': 1.4585461616516113, 'learning_rate': 4.109866168689699e-06, 'epoch': 2.61}
