[2024-11-30 18:40:03,563] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-11-30 18:40:03,563] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.

[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.

[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH

[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1

[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible

[2024-11-30 18:40:04,932] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-30 18:40:04,932] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-30 18:40:04,932] [INFO] [comm.py:668:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
{'loss': 11.1125, 'grad_norm': 6.329034805297852, 'learning_rate': 1.5291018990888088e-06, 'epoch': 0.03}
{'loss': 8.1375, 'grad_norm': 0.9788151979446411, 'learning_rate': 4.375300483863732e-06, 'epoch': 0.52}
{'eval_loss': 8.137499809265137, 'eval_runtime': 3.5742, 'eval_samples_per_second': 728.275, 'eval_steps_per_second': 3.078, 'epoch': 0.52}
{'loss': 8.1188, 'grad_norm': 0.9538903832435608, 'learning_rate': 4.421655259100448e-06, 'epoch': 0.54}
{'loss': 8.0687, 'grad_norm': 1.075605869293213, 'learning_rate': 4.465853201564332e-06, 'epoch': 0.57}
{'loss': 8.025, 'grad_norm': 0.9617245197296143, 'learning_rate': 4.508086128998052e-06, 'epoch': 0.6}
{'loss': 7.9938, 'grad_norm': 1.0143862962722778, 'learning_rate': 4.548521355936284e-06, 'epoch': 0.62}
{'loss': 7.9156, 'grad_norm': 0.934201180934906, 'learning_rate': 4.587305697266427e-06, 'epoch': 0.65}
{'loss': 7.9062, 'grad_norm': 0.8288924694061279, 'learning_rate': 4.62456868610431e-06, 'epoch': 0.67}
{'loss': 7.8469, 'grad_norm': 0.8807470202445984, 'learning_rate': 4.660425184043724e-06, 'epoch': 0.7}
{'loss': 7.8375, 'grad_norm': 0.862266480922699, 'learning_rate': 4.694977516468257e-06, 'epoch': 0.73}
{'loss': 7.7812, 'grad_norm': 0.9022725820541382, 'learning_rate': 4.728317232993136e-06, 'epoch': 0.75}
{'loss': 7.7656, 'grad_norm': 0.7803890705108643, 'learning_rate': 4.760526569338979e-06, 'epoch': 0.78}
{'loss': 7.7438, 'grad_norm': 0.7714017629623413, 'learning_rate': 4.7916796694132725e-06, 'epoch': 0.8}
{'loss': 7.6688, 'grad_norm': 0.7922868728637695, 'learning_rate': 4.821843613304093e-06, 'epoch': 0.83}
{'loss': 7.625, 'grad_norm': 0.7603763341903687, 'learning_rate': 4.851079287039579e-06, 'epoch': 0.85}
{'loss': 7.5938, 'grad_norm': 0.9328601360321045, 'learning_rate': 4.87944212246985e-06, 'epoch': 0.88}
{'loss': 7.6094, 'grad_norm': 0.7583972811698914, 'learning_rate': 4.9069827298709524e-06, 'epoch': 0.91}
{'loss': 7.5594, 'grad_norm': 0.9488268494606018, 'learning_rate': 4.933747441411533e-06, 'epoch': 0.93}
{'loss': 7.5406, 'grad_norm': 0.8345534801483154, 'learning_rate': 4.959778780141939e-06, 'epoch': 0.96}
{'loss': 7.4844, 'grad_norm': 0.7708607316017151, 'learning_rate': 4.985115866427567e-06, 'epoch': 0.98}
{'loss': 7.475, 'grad_norm': 0.7573950290679932, 'learning_rate': 4.997121473805412e-06, 'epoch': 1.01}
{'loss': 7.4375, 'grad_norm': 0.7232949733734131, 'learning_rate': 4.98272884283247e-06, 'epoch': 1.04}
{'eval_loss': 7.4375, 'eval_runtime': 3.5779, 'eval_samples_per_second': 727.517, 'eval_steps_per_second': 3.074, 'epoch': 1.04}
{'loss': 7.4062, 'grad_norm': 0.7426677942276001, 'learning_rate': 4.968336211859529e-06, 'epoch': 1.06}
{'loss': 7.3781, 'grad_norm': 0.7490367293357849, 'learning_rate': 4.953943580886586e-06, 'epoch': 1.09}
{'loss': 7.3688, 'grad_norm': 0.7389443516731262, 'learning_rate': 4.939550949913644e-06, 'epoch': 1.11}
{'loss': 7.3531, 'grad_norm': 0.7390467524528503, 'learning_rate': 4.925158318940703e-06, 'epoch': 1.14}
{'loss': 7.3656, 'grad_norm': 0.8172878623008728, 'learning_rate': 4.910765687967761e-06, 'epoch': 1.17}
{'loss': 7.2906, 'grad_norm': 0.7809374928474426, 'learning_rate': 4.896373056994819e-06, 'epoch': 1.19}
{'loss': 7.3031, 'grad_norm': 0.7197682857513428, 'learning_rate': 4.881980426021877e-06, 'epoch': 1.22}
{'loss': 7.25, 'grad_norm': 0.7777109742164612, 'learning_rate': 4.867587795048935e-06, 'epoch': 1.24}
{'loss': 7.2562, 'grad_norm': 0.8199340105056763, 'learning_rate': 4.8531951640759935e-06, 'epoch': 1.27}
{'loss': 7.2406, 'grad_norm': 0.8064092397689819, 'learning_rate': 4.838802533103052e-06, 'epoch': 1.3}
{'loss': 7.2375, 'grad_norm': 0.7570821642875671, 'learning_rate': 4.82440990213011e-06, 'epoch': 1.32}
{'loss': 7.2188, 'grad_norm': 0.8179476857185364, 'learning_rate': 4.810017271157168e-06, 'epoch': 1.35}
{'loss': 7.1937, 'grad_norm': 0.7353619337081909, 'learning_rate': 4.795624640184226e-06, 'epoch': 1.37}
{'loss': 7.1813, 'grad_norm': 0.7736140489578247, 'learning_rate': 4.781232009211284e-06, 'epoch': 1.4}
{'loss': 7.1937, 'grad_norm': 0.6885497570037842, 'learning_rate': 4.766839378238342e-06, 'epoch': 1.42}
{'loss': 7.1437, 'grad_norm': 0.8044567704200745, 'learning_rate': 4.752446747265401e-06, 'epoch': 1.45}
{'loss': 7.15, 'grad_norm': 0.760356068611145, 'learning_rate': 4.738054116292459e-06, 'epoch': 1.48}
{'loss': 7.1437, 'grad_norm': 1.0294008255004883, 'learning_rate': 4.723661485319517e-06, 'epoch': 1.5}
{'loss': 7.1281, 'grad_norm': 0.7636971473693848, 'learning_rate': 4.709268854346574e-06, 'epoch': 1.53}
{'loss': 7.1031, 'grad_norm': 0.8760809302330017, 'learning_rate': 4.694876223373633e-06, 'epoch': 1.55}
{'eval_loss': 7.118750095367432, 'eval_runtime': 3.5711, 'eval_samples_per_second': 728.898, 'eval_steps_per_second': 3.08, 'epoch': 1.55}
{'loss': 7.1281, 'grad_norm': 0.7550418376922607, 'learning_rate': 4.680483592400692e-06, 'epoch': 1.58}
{'loss': 7.1063, 'grad_norm': 0.7356651425361633, 'learning_rate': 4.66609096142775e-06, 'epoch': 1.61}
{'loss': 7.1031, 'grad_norm': 0.8177320957183838, 'learning_rate': 4.651698330454807e-06, 'epoch': 1.63}
{'loss': 7.0875, 'grad_norm': 0.7892211675643921, 'learning_rate': 4.637305699481865e-06, 'epoch': 1.66}
{'loss': 7.0531, 'grad_norm': 0.8574987053871155, 'learning_rate': 4.622913068508924e-06, 'epoch': 1.68}
{'loss': 7.0438, 'grad_norm': 0.9435923099517822, 'learning_rate': 4.6085204375359825e-06, 'epoch': 1.71}
{'loss': 7.0438, 'grad_norm': 0.8161545991897583, 'learning_rate': 4.59412780656304e-06, 'epoch': 1.74}
{'loss': 6.9969, 'grad_norm': 0.807147741317749, 'learning_rate': 4.579735175590098e-06, 'epoch': 1.76}
{'loss': 7.05, 'grad_norm': 0.8618661165237427, 'learning_rate': 4.565342544617156e-06, 'epoch': 1.79}
{'loss': 7.0156, 'grad_norm': 0.7679725885391235, 'learning_rate': 4.550949913644215e-06, 'epoch': 1.81}
{'loss': 6.9813, 'grad_norm': 0.7232125997543335, 'learning_rate': 4.5365572826712725e-06, 'epoch': 1.84}
{'loss': 6.9813, 'grad_norm': 0.7687351107597351, 'learning_rate': 4.522164651698331e-06, 'epoch': 1.87}
{'loss': 6.9688, 'grad_norm': 0.7833325266838074, 'learning_rate': 4.507772020725389e-06, 'epoch': 1.89}
{'loss': 6.9969, 'grad_norm': 0.8037871718406677, 'learning_rate': 4.493379389752447e-06, 'epoch': 1.92}
{'loss': 6.9625, 'grad_norm': 0.8672745823860168, 'learning_rate': 4.478986758779505e-06, 'epoch': 1.94}
{'loss': 6.9656, 'grad_norm': 0.9614112973213196, 'learning_rate': 4.464594127806563e-06, 'epoch': 1.97}
{'loss': 6.9531, 'grad_norm': 0.8266265392303467, 'learning_rate': 4.4502014968336216e-06, 'epoch': 1.99}
{'loss': 6.9281, 'grad_norm': 0.9849665760993958, 'learning_rate': 4.43580886586068e-06, 'epoch': 2.02}
{'loss': 6.9219, 'grad_norm': 0.8214265704154968, 'learning_rate': 4.421416234887738e-06, 'epoch': 2.05}
{'loss': 6.9, 'grad_norm': 0.7080289721488953, 'learning_rate': 4.407023603914796e-06, 'epoch': 2.07}
{'eval_loss': 6.939062595367432, 'eval_runtime': 3.578, 'eval_samples_per_second': 727.506, 'eval_steps_per_second': 3.074, 'epoch': 2.07}
{'loss': 6.8937, 'grad_norm': 0.8695508241653442, 'learning_rate': 4.392630972941854e-06, 'epoch': 2.1}
{'loss': 6.875, 'grad_norm': 0.8380176424980164, 'learning_rate': 4.3782383419689124e-06, 'epoch': 2.12}
{'loss': 6.8688, 'grad_norm': 0.8880676031112671, 'learning_rate': 4.363845710995971e-06, 'epoch': 2.15}
{'loss': 6.875, 'grad_norm': 0.7859580516815186, 'learning_rate': 4.349453080023028e-06, 'epoch': 2.18}
{'loss': 6.8625, 'grad_norm': 0.8433722853660583, 'learning_rate': 4.335060449050087e-06, 'epoch': 2.2}
{'loss': 6.8531, 'grad_norm': 0.8184385299682617, 'learning_rate': 4.320667818077145e-06, 'epoch': 2.23}
{'loss': 6.85, 'grad_norm': 0.9367352724075317, 'learning_rate': 4.306275187104203e-06, 'epoch': 2.25}
{'loss': 6.8406, 'grad_norm': 0.8118577599525452, 'learning_rate': 4.291882556131261e-06, 'epoch': 2.28}
{'loss': 6.8312, 'grad_norm': 0.9093600511550903, 'learning_rate': 4.277489925158319e-06, 'epoch': 2.31}
{'loss': 6.7906, 'grad_norm': 0.7882211804389954, 'learning_rate': 4.263097294185378e-06, 'epoch': 2.33}
{'loss': 6.8219, 'grad_norm': 0.9982201457023621, 'learning_rate': 4.248704663212436e-06, 'epoch': 2.36}
{'loss': 6.825, 'grad_norm': 0.8360527753829956, 'learning_rate': 4.234312032239493e-06, 'epoch': 2.38}
{'loss': 6.8156, 'grad_norm': 0.840766429901123, 'learning_rate': 4.2199194012665515e-06, 'epoch': 2.41}
{'loss': 6.8312, 'grad_norm': 0.7847349047660828, 'learning_rate': 4.20552677029361e-06, 'epoch': 2.44}
{'loss': 6.7906, 'grad_norm': 0.7744261026382446, 'learning_rate': 4.191134139320669e-06, 'epoch': 2.46}
{'loss': 6.8187, 'grad_norm': 0.7543070912361145, 'learning_rate': 4.176741508347726e-06, 'epoch': 2.49}
{'loss': 6.7875, 'grad_norm': 0.7471433281898499, 'learning_rate': 4.162348877374784e-06, 'epoch': 2.51}
{'loss': 6.7781, 'grad_norm': 0.8043665289878845, 'learning_rate': 4.147956246401842e-06, 'epoch': 2.54}
{'loss': 6.8031, 'grad_norm': 0.824190616607666, 'learning_rate': 4.133563615428901e-06, 'epoch': 2.56}
{'loss': 6.775, 'grad_norm': 0.9318171739578247, 'learning_rate': 4.119170984455959e-06, 'epoch': 2.59}
{'eval_loss': 6.809374809265137, 'eval_runtime': 3.5703, 'eval_samples_per_second': 729.065, 'eval_steps_per_second': 3.081, 'epoch': 2.59}
{'loss': 6.75, 'grad_norm': 0.8702328205108643, 'learning_rate': 4.104778353483017e-06, 'epoch': 2.62}
{'loss': 6.775, 'grad_norm': 1.0304988622665405, 'learning_rate': 4.090385722510075e-06, 'epoch': 2.64}
{'loss': 6.7812, 'grad_norm': 0.8981048464775085, 'learning_rate': 4.075993091537133e-06, 'epoch': 2.67}
{'loss': 6.775, 'grad_norm': 0.7835947275161743, 'learning_rate': 4.0616004605641915e-06, 'epoch': 2.69}
{'loss': 6.7781, 'grad_norm': 0.8754372596740723, 'learning_rate': 4.04720782959125e-06, 'epoch': 2.72}
{'loss': 6.7219, 'grad_norm': 0.843146026134491, 'learning_rate': 4.032815198618308e-06, 'epoch': 2.75}
{'loss': 6.7438, 'grad_norm': 0.7688857316970825, 'learning_rate': 4.018422567645366e-06, 'epoch': 2.77}
{'loss': 6.7344, 'grad_norm': 0.8990541100502014, 'learning_rate': 4.004029936672424e-06, 'epoch': 2.8}
{'loss': 6.6937, 'grad_norm': 0.8326967358589172, 'learning_rate': 3.989637305699482e-06, 'epoch': 2.82}
{'loss': 6.6937, 'grad_norm': 0.798664391040802, 'learning_rate': 3.9752446747265405e-06, 'epoch': 2.85}
{'loss': 6.7094, 'grad_norm': 0.7932664155960083, 'learning_rate': 3.960852043753599e-06, 'epoch': 2.88}
{'loss': 6.6937, 'grad_norm': 0.844446063041687, 'learning_rate': 3.946459412780657e-06, 'epoch': 2.9}
{'loss': 6.7219, 'grad_norm': 0.7892560958862305, 'learning_rate': 3.932066781807714e-06, 'epoch': 2.93}
{'loss': 6.6844, 'grad_norm': 0.8343284130096436, 'learning_rate': 3.917674150834772e-06, 'epoch': 2.95}
{'loss': 6.7, 'grad_norm': 0.8223825693130493, 'learning_rate': 3.903281519861831e-06, 'epoch': 2.98}
{'loss': 6.6937, 'grad_norm': 0.8602980971336365, 'learning_rate': 3.88888888888889e-06, 'epoch': 3.01}
{'loss': 6.6562, 'grad_norm': 0.8768072724342346, 'learning_rate': 3.874496257915947e-06, 'epoch': 3.03}
{'loss': 6.6781, 'grad_norm': 0.9306753873825073, 'learning_rate': 3.860103626943005e-06, 'epoch': 3.06}
{'loss': 6.6281, 'grad_norm': 0.8957723379135132, 'learning_rate': 3.845710995970063e-06, 'epoch': 3.08}
{'loss': 6.6437, 'grad_norm': 1.0470342636108398, 'learning_rate': 3.831318364997122e-06, 'epoch': 3.11}
{'eval_loss': 6.709374904632568, 'eval_runtime': 3.5712, 'eval_samples_per_second': 728.884, 'eval_steps_per_second': 3.08, 'epoch': 3.11}
{'loss': 6.6562, 'grad_norm': 0.8619211316108704, 'learning_rate': 3.81692573402418e-06, 'epoch': 3.13}
{'loss': 6.625, 'grad_norm': 0.8184255361557007, 'learning_rate': 3.8025331030512382e-06, 'epoch': 3.16}
{'loss': 6.6406, 'grad_norm': 0.8512452244758606, 'learning_rate': 3.788140472078296e-06, 'epoch': 3.19}
{'loss': 6.6344, 'grad_norm': 0.8330574631690979, 'learning_rate': 3.7737478411053546e-06, 'epoch': 3.21}
{'loss': 6.625, 'grad_norm': 0.8652303218841553, 'learning_rate': 3.7593552101324127e-06, 'epoch': 3.24}
{'loss': 6.5969, 'grad_norm': 0.8198716044425964, 'learning_rate': 3.7449625791594705e-06, 'epoch': 3.26}
{'loss': 6.6125, 'grad_norm': 0.912135660648346, 'learning_rate': 3.7305699481865287e-06, 'epoch': 3.29}
{'loss': 6.6, 'grad_norm': 0.9472954273223877, 'learning_rate': 3.716177317213587e-06, 'epoch': 3.32}
{'loss': 6.6031, 'grad_norm': 0.9591115117073059, 'learning_rate': 3.7017846862406455e-06, 'epoch': 3.34}
{'loss': 6.625, 'grad_norm': 0.9184467196464539, 'learning_rate': 3.687392055267703e-06, 'epoch': 3.37}
{'loss': 6.5875, 'grad_norm': 0.8463172912597656, 'learning_rate': 3.6729994242947614e-06, 'epoch': 3.39}
{'loss': 6.5906, 'grad_norm': 0.8132097125053406, 'learning_rate': 3.6586067933218196e-06, 'epoch': 3.42}
{'loss': 6.6031, 'grad_norm': 0.9472760558128357, 'learning_rate': 3.6442141623488773e-06, 'epoch': 3.45}
{'loss': 6.5656, 'grad_norm': 1.0881998538970947, 'learning_rate': 3.629821531375936e-06, 'epoch': 3.47}
{'loss': 6.5781, 'grad_norm': 0.9488358497619629, 'learning_rate': 3.615428900402994e-06, 'epoch': 3.5}
{'loss': 6.5844, 'grad_norm': 0.9165452122688293, 'learning_rate': 3.6010362694300523e-06, 'epoch': 3.52}
{'loss': 6.5781, 'grad_norm': 0.8842563629150391, 'learning_rate': 3.58664363845711e-06, 'epoch': 3.55}
{'loss': 6.5594, 'grad_norm': 1.0001213550567627, 'learning_rate': 3.572251007484168e-06, 'epoch': 3.58}
{'loss': 6.5344, 'grad_norm': 0.9685141444206238, 'learning_rate': 3.557858376511227e-06, 'epoch': 3.6}
{'loss': 6.5844, 'grad_norm': 1.0423321723937988, 'learning_rate': 3.543465745538285e-06, 'epoch': 3.63}
{'eval_loss': 6.631249904632568, 'eval_runtime': 3.5686, 'eval_samples_per_second': 729.413, 'eval_steps_per_second': 3.082, 'epoch': 3.63}
{'loss': 6.5469, 'grad_norm': 0.9509145021438599, 'learning_rate': 3.5290731145653427e-06, 'epoch': 3.65}
{'loss': 6.5594, 'grad_norm': 0.9409977793693542, 'learning_rate': 3.514680483592401e-06, 'epoch': 3.68}
{'loss': 6.5469, 'grad_norm': 0.9748348593711853, 'learning_rate': 3.500287852619459e-06, 'epoch': 3.7}
{'loss': 6.5563, 'grad_norm': 0.9351711869239807, 'learning_rate': 3.4858952216465177e-06, 'epoch': 3.73}
{'loss': 6.5969, 'grad_norm': 1.0170916318893433, 'learning_rate': 3.4715025906735754e-06, 'epoch': 3.76}
{'loss': 6.55, 'grad_norm': 1.0804516077041626, 'learning_rate': 3.4571099597006336e-06, 'epoch': 3.78}
{'loss': 6.5312, 'grad_norm': 1.1459370851516724, 'learning_rate': 3.4427173287276918e-06, 'epoch': 3.81}
{'loss': 6.5406, 'grad_norm': 1.3075895309448242, 'learning_rate': 3.4283246977547495e-06, 'epoch': 3.83}
{'loss': 6.5187, 'grad_norm': 1.0294620990753174, 'learning_rate': 3.413932066781808e-06, 'epoch': 3.86}
{'loss': 6.5281, 'grad_norm': 0.954788863658905, 'learning_rate': 3.3995394358088663e-06, 'epoch': 3.89}
{'loss': 6.5375, 'grad_norm': 1.0304639339447021, 'learning_rate': 3.3851468048359245e-06, 'epoch': 3.91}
{'loss': 6.5281, 'grad_norm': 1.1103414297103882, 'learning_rate': 3.3707541738629822e-06, 'epoch': 3.94}
{'loss': 6.5312, 'grad_norm': 0.9956897497177124, 'learning_rate': 3.3563615428900404e-06, 'epoch': 3.96}
{'loss': 6.5031, 'grad_norm': 0.8613997101783752, 'learning_rate': 3.341968911917099e-06, 'epoch': 3.99}
{'loss': 6.475, 'grad_norm': 0.9706549048423767, 'learning_rate': 3.3275762809441568e-06, 'epoch': 4.02}
{'loss': 6.4906, 'grad_norm': 0.9170646071434021, 'learning_rate': 3.313183649971215e-06, 'epoch': 4.04}
{'loss': 6.4688, 'grad_norm': 1.0778175592422485, 'learning_rate': 3.298791018998273e-06, 'epoch': 4.07}
{'loss': 6.5062, 'grad_norm': 0.9761021137237549, 'learning_rate': 3.284398388025331e-06, 'epoch': 4.09}
{'loss': 6.4875, 'grad_norm': 0.9703322052955627, 'learning_rate': 3.2700057570523895e-06, 'epoch': 4.12}
{'loss': 6.4688, 'grad_norm': 0.9245980381965637, 'learning_rate': 3.2556131260794476e-06, 'epoch': 4.15}
{'eval_loss': 6.568749904632568, 'eval_runtime': 3.5677, 'eval_samples_per_second': 729.596, 'eval_steps_per_second': 3.083, 'epoch': 4.15}
{'loss': 6.4469, 'grad_norm': 0.9551687836647034, 'learning_rate': 3.241220495106506e-06, 'epoch': 4.17}
{'loss': 6.4594, 'grad_norm': 0.9919958114624023, 'learning_rate': 3.2268278641335636e-06, 'epoch': 4.2}
{'loss': 6.4813, 'grad_norm': 0.9667497277259827, 'learning_rate': 3.2124352331606218e-06, 'epoch': 4.22}
{'loss': 6.4562, 'grad_norm': 0.985682487487793, 'learning_rate': 3.1980426021876803e-06, 'epoch': 4.25}
{'loss': 6.4844, 'grad_norm': 0.8977394104003906, 'learning_rate': 3.1836499712147385e-06, 'epoch': 4.27}
{'loss': 6.4719, 'grad_norm': 1.0571736097335815, 'learning_rate': 3.1692573402417963e-06, 'epoch': 4.3}
{'loss': 6.4281, 'grad_norm': 1.1534219980239868, 'learning_rate': 3.1548647092688545e-06, 'epoch': 4.33}
{'loss': 6.4656, 'grad_norm': 0.8832338452339172, 'learning_rate': 3.1404720782959126e-06, 'epoch': 4.35}
{'loss': 6.4375, 'grad_norm': 1.1237419843673706, 'learning_rate': 3.1260794473229712e-06, 'epoch': 4.38}
{'loss': 6.45, 'grad_norm': 1.2050824165344238, 'learning_rate': 3.111686816350029e-06, 'epoch': 4.4}
{'loss': 6.4469, 'grad_norm': 0.9877022504806519, 'learning_rate': 3.097294185377087e-06, 'epoch': 4.43}
{'loss': 6.45, 'grad_norm': 1.0002840757369995, 'learning_rate': 3.0829015544041453e-06, 'epoch': 4.46}
{'loss': 6.45, 'grad_norm': 1.1657484769821167, 'learning_rate': 3.068508923431203e-06, 'epoch': 4.48}
{'loss': 6.4094, 'grad_norm': 1.0897494554519653, 'learning_rate': 3.0541162924582617e-06, 'epoch': 4.51}
{'loss': 6.4344, 'grad_norm': 0.9571511149406433, 'learning_rate': 3.03972366148532e-06, 'epoch': 4.53}
{'loss': 6.425, 'grad_norm': 0.9052770733833313, 'learning_rate': 3.025331030512378e-06, 'epoch': 4.56}
{'loss': 6.4375, 'grad_norm': 0.9357394576072693, 'learning_rate': 3.010938399539436e-06, 'epoch': 4.59}
{'loss': 6.4094, 'grad_norm': 1.104095697402954, 'learning_rate': 2.996545768566494e-06, 'epoch': 4.61}
{'loss': 6.4188, 'grad_norm': 1.0223569869995117, 'learning_rate': 2.9821531375935526e-06, 'epoch': 4.64}
{'loss': 6.4437, 'grad_norm': 0.9241870641708374, 'learning_rate': 2.9677605066206107e-06, 'epoch': 4.66}
{'eval_loss': 6.512499809265137, 'eval_runtime': 3.5664, 'eval_samples_per_second': 729.878, 'eval_steps_per_second': 3.084, 'epoch': 4.66}
{'loss': 6.4375, 'grad_norm': 1.0613149404525757, 'learning_rate': 2.9533678756476685e-06, 'epoch': 4.69}
{'loss': 6.4188, 'grad_norm': 1.092325210571289, 'learning_rate': 2.9389752446747267e-06, 'epoch': 4.72}
{'loss': 6.3969, 'grad_norm': 0.908939778804779, 'learning_rate': 2.9245826137017853e-06, 'epoch': 4.74}
{'loss': 6.4, 'grad_norm': 1.1047656536102295, 'learning_rate': 2.910189982728843e-06, 'epoch': 4.77}
{'loss': 6.4125, 'grad_norm': 1.2275582551956177, 'learning_rate': 2.895797351755901e-06, 'epoch': 4.79}
