[2024-11-23 17:16:47,053] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-11-23 17:16:47,113] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-11-23 17:16:47,140] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-11-23 17:16:47,146] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1
[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1
[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1
[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1
[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible
[2024-11-23 17:16:49,210] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-23 17:16:49,210] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-23 17:16:49,264] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-23 17:16:49,266] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-23 17:16:49,266] [INFO] [comm.py:668:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
blank items: 1
blank items: 1
blank items: 1
blank items: 1
using rand negatives...
using rand negatives...
using rand negatives...
using rand negatives...
{'eval_loss': 5.754106521606445, 'eval_runtime': 212.4106, 'eval_samples_per_second': 47.079, 'eval_steps_per_second': 0.372, 'epoch': 0}
{'loss': 5.7531, 'grad_norm': 1.569926381111145, 'learning_rate': 3.187096642208417e-07, 'epoch': 0.02}
{'loss': 5.5906, 'grad_norm': 7.1533308029174805, 'learning_rate': 9.836182336182336e-07, 'epoch': 0.58}
{'loss': 5.6078, 'grad_norm': 7.15233039855957, 'learning_rate': 9.8005698005698e-07, 'epoch': 0.59}
{'loss': 5.6188, 'grad_norm': 6.722457408905029, 'learning_rate': 9.764957264957265e-07, 'epoch': 0.61}
{'loss': 5.6016, 'grad_norm': 7.811668395996094, 'learning_rate': 9.72934472934473e-07, 'epoch': 0.62}
{'loss': 5.5891, 'grad_norm': 7.655564785003662, 'learning_rate': 9.693732193732194e-07, 'epoch': 0.64}
{'loss': 5.5906, 'grad_norm': 7.0006585121154785, 'learning_rate': 9.658119658119658e-07, 'epoch': 0.66}
{'loss': 5.6, 'grad_norm': 6.711791038513184, 'learning_rate': 9.622507122507122e-07, 'epoch': 0.67}
{'loss': 5.6, 'grad_norm': 7.351202011108398, 'learning_rate': 9.586894586894587e-07, 'epoch': 0.69}
{'loss': 5.6047, 'grad_norm': 6.584498405456543, 'learning_rate': 9.551282051282051e-07, 'epoch': 0.71}
{'loss': 5.5781, 'grad_norm': 6.714395523071289, 'learning_rate': 9.515669515669515e-07, 'epoch': 0.72}
{'loss': 5.5812, 'grad_norm': 6.6560139656066895, 'learning_rate': 9.48005698005698e-07, 'epoch': 0.74}
{'loss': 5.6, 'grad_norm': 6.428584575653076, 'learning_rate': 9.444444444444444e-07, 'epoch': 0.75}
{'loss': 5.5828, 'grad_norm': 7.9420928955078125, 'learning_rate': 9.408831908831907e-07, 'epoch': 0.77}
{'loss': 5.6063, 'grad_norm': 5.633121967315674, 'learning_rate': 9.373219373219373e-07, 'epoch': 0.79}
{'loss': 5.6109, 'grad_norm': 6.326450347900391, 'learning_rate': 9.337606837606837e-07, 'epoch': 0.8}
{'eval_loss': 5.587039470672607, 'eval_runtime': 212.9113, 'eval_samples_per_second': 46.968, 'eval_steps_per_second': 0.371, 'epoch': 0.8}
{'loss': 5.6016, 'grad_norm': 9.020371437072754, 'learning_rate': 9.301994301994302e-07, 'epoch': 0.82}
{'loss': 5.575, 'grad_norm': 7.807181358337402, 'learning_rate': 9.266381766381766e-07, 'epoch': 0.83}
{'loss': 5.5703, 'grad_norm': 8.879679679870605, 'learning_rate': 9.230769230769231e-07, 'epoch': 0.85}
{'loss': 5.5734, 'grad_norm': 7.823673248291016, 'learning_rate': 9.195156695156695e-07, 'epoch': 0.87}
{'loss': 5.5797, 'grad_norm': 8.820237159729004, 'learning_rate': 9.159544159544159e-07, 'epoch': 0.88}
{'loss': 5.5922, 'grad_norm': 6.563716411590576, 'learning_rate': 9.123931623931623e-07, 'epoch': 0.9}
{'loss': 5.5797, 'grad_norm': 8.249736785888672, 'learning_rate': 9.088319088319088e-07, 'epoch': 0.91}
{'loss': 5.5594, 'grad_norm': 6.559476852416992, 'learning_rate': 9.052706552706553e-07, 'epoch': 0.93}
{'loss': 5.5891, 'grad_norm': 7.920845985412598, 'learning_rate': 9.017094017094017e-07, 'epoch': 0.95}
{'loss': 5.5891, 'grad_norm': 8.302789688110352, 'learning_rate': 8.981481481481481e-07, 'epoch': 0.96}
{'loss': 5.5656, 'grad_norm': 7.159589767456055, 'learning_rate': 8.945868945868945e-07, 'epoch': 0.98}
{'loss': 5.5844, 'grad_norm': 7.944995403289795, 'learning_rate': 8.91025641025641e-07, 'epoch': 0.99}
{'loss': 5.5906, 'grad_norm': 7.3992838859558105, 'learning_rate': 8.874643874643875e-07, 'epoch': 1.01}
{'loss': 5.5781, 'grad_norm': 6.078073024749756, 'learning_rate': 8.839031339031339e-07, 'epoch': 1.03}
{'loss': 5.55, 'grad_norm': 12.428404808044434, 'learning_rate': 8.803418803418803e-07, 'epoch': 1.04}
{'loss': 5.5641, 'grad_norm': 10.109329223632812, 'learning_rate': 8.767806267806267e-07, 'epoch': 1.06}
{'loss': 5.5516, 'grad_norm': 7.637797832489014, 'learning_rate': 8.732193732193732e-07, 'epoch': 1.07}
{'loss': 5.5578, 'grad_norm': 7.91711950302124, 'learning_rate': 8.696581196581196e-07, 'epoch': 1.09}
{'loss': 5.5641, 'grad_norm': 7.334689617156982, 'learning_rate': 8.660968660968661e-07, 'epoch': 1.11}
{'loss': 5.5328, 'grad_norm': 6.651017189025879, 'learning_rate': 8.625356125356125e-07, 'epoch': 1.12}
{'loss': 5.5641, 'grad_norm': 8.022370338439941, 'learning_rate': 8.589743589743588e-07, 'epoch': 1.14}
{'loss': 5.5703, 'grad_norm': 10.605693817138672, 'learning_rate': 8.554131054131054e-07, 'epoch': 1.15}
{'loss': 5.5516, 'grad_norm': 11.711812019348145, 'learning_rate': 8.518518518518518e-07, 'epoch': 1.17}
{'loss': 5.5578, 'grad_norm': 11.182065963745117, 'learning_rate': 8.482905982905982e-07, 'epoch': 1.19}
{'loss': 5.5609, 'grad_norm': 8.379606246948242, 'learning_rate': 8.447293447293447e-07, 'epoch': 1.2}
{'loss': 5.55, 'grad_norm': 10.329299926757812, 'learning_rate': 8.411680911680912e-07, 'epoch': 1.22}
{'loss': 5.5469, 'grad_norm': 8.906991004943848, 'learning_rate': 8.376068376068375e-07, 'epoch': 1.23}
{'loss': 5.5578, 'grad_norm': 9.010383605957031, 'learning_rate': 8.34045584045584e-07, 'epoch': 1.25}
{'loss': 5.5625, 'grad_norm': 7.910423278808594, 'learning_rate': 8.304843304843304e-07, 'epoch': 1.27}
{'loss': 5.5359, 'grad_norm': 8.443446159362793, 'learning_rate': 8.269230769230768e-07, 'epoch': 1.28}
{'loss': 5.55, 'grad_norm': 7.843472003936768, 'learning_rate': 8.233618233618234e-07, 'epoch': 1.3}
{'loss': 5.5578, 'grad_norm': 7.775266170501709, 'learning_rate': 8.198005698005698e-07, 'epoch': 1.31}
{'loss': 5.5469, 'grad_norm': 9.620771408081055, 'learning_rate': 8.162393162393162e-07, 'epoch': 1.33}
{'loss': 5.5703, 'grad_norm': 10.713274002075195, 'learning_rate': 8.126780626780626e-07, 'epoch': 1.35}
{'loss': 5.5438, 'grad_norm': 12.340070724487305, 'learning_rate': 8.091168091168091e-07, 'epoch': 1.36}
{'loss': 5.5422, 'grad_norm': 9.61083698272705, 'learning_rate': 8.055555555555556e-07, 'epoch': 1.38}
{'loss': 5.5469, 'grad_norm': 9.785489082336426, 'learning_rate': 8.01994301994302e-07, 'epoch': 1.39}
{'loss': 5.5484, 'grad_norm': 8.203600883483887, 'learning_rate': 7.984330484330483e-07, 'epoch': 1.41}
{'loss': 5.5078, 'grad_norm': 8.798968315124512, 'learning_rate': 7.948717948717948e-07, 'epoch': 1.43}
{'loss': 5.5391, 'grad_norm': 10.18326187133789, 'learning_rate': 7.913105413105413e-07, 'epoch': 1.44}
{'loss': 5.5438, 'grad_norm': 8.692544937133789, 'learning_rate': 7.877492877492877e-07, 'epoch': 1.46}
{'loss': 5.5266, 'grad_norm': 9.700316429138184, 'learning_rate': 7.841880341880342e-07, 'epoch': 1.47}
{'loss': 5.5312, 'grad_norm': 8.483351707458496, 'learning_rate': 7.806267806267806e-07, 'epoch': 1.49}
{'loss': 5.5328, 'grad_norm': 14.46484088897705, 'learning_rate': 7.77065527065527e-07, 'epoch': 1.51}
{'loss': 5.5531, 'grad_norm': 14.17536449432373, 'learning_rate': 7.735042735042735e-07, 'epoch': 1.52}
{'loss': 5.5672, 'grad_norm': 9.722443580627441, 'learning_rate': 7.699430199430199e-07, 'epoch': 1.54}
{'loss': 5.5438, 'grad_norm': 10.648883819580078, 'learning_rate': 7.663817663817663e-07, 'epoch': 1.55}
{'loss': 5.5391, 'grad_norm': 7.919061660766602, 'learning_rate': 7.628205128205128e-07, 'epoch': 1.57}
{'loss': 5.5438, 'grad_norm': 9.768455505371094, 'learning_rate': 7.592592592592593e-07, 'epoch': 1.59}
{'loss': 5.5281, 'grad_norm': 7.354415416717529, 'learning_rate': 7.556980056980056e-07, 'epoch': 1.6}
{'eval_loss': 5.559294700622559, 'eval_runtime': 211.096, 'eval_samples_per_second': 47.372, 'eval_steps_per_second': 0.374, 'epoch': 1.6}
{'loss': 5.5297, 'grad_norm': 11.545520782470703, 'learning_rate': 7.521367521367521e-07, 'epoch': 1.62}
{'loss': 5.5203, 'grad_norm': 11.064321517944336, 'learning_rate': 7.485754985754985e-07, 'epoch': 1.63}
{'loss': 5.5422, 'grad_norm': 10.276396751403809, 'learning_rate': 7.45014245014245e-07, 'epoch': 1.65}
{'loss': 5.5406, 'grad_norm': 11.942704200744629, 'learning_rate': 7.414529914529915e-07, 'epoch': 1.67}
{'loss': 5.5219, 'grad_norm': 9.673966407775879, 'learning_rate': 7.378917378917379e-07, 'epoch': 1.68}
{'loss': 5.5094, 'grad_norm': 11.735559463500977, 'learning_rate': 7.343304843304842e-07, 'epoch': 1.7}
{'loss': 5.5375, 'grad_norm': 12.101507186889648, 'learning_rate': 7.307692307692307e-07, 'epoch': 1.71}
{'loss': 5.5187, 'grad_norm': 11.436164855957031, 'learning_rate': 7.272079772079772e-07, 'epoch': 1.73}
{'loss': 5.5391, 'grad_norm': 11.448967933654785, 'learning_rate': 7.236467236467237e-07, 'epoch': 1.75}
{'loss': 5.5563, 'grad_norm': 8.729308128356934, 'learning_rate': 7.200854700854701e-07, 'epoch': 1.76}
{'loss': 5.5656, 'grad_norm': 8.269296646118164, 'learning_rate': 7.165242165242164e-07, 'epoch': 1.78}
{'loss': 5.5391, 'grad_norm': 8.939441680908203, 'learning_rate': 7.129629629629629e-07, 'epoch': 1.79}
{'loss': 5.5172, 'grad_norm': 13.56213092803955, 'learning_rate': 7.094017094017094e-07, 'epoch': 1.81}
{'loss': 5.5453, 'grad_norm': 10.88399887084961, 'learning_rate': 7.058404558404558e-07, 'epoch': 1.83}
{'loss': 5.5266, 'grad_norm': 12.495855331420898, 'learning_rate': 7.022792022792023e-07, 'epoch': 1.84}
{'loss': 5.5297, 'grad_norm': 12.231502532958984, 'learning_rate': 6.987179487179487e-07, 'epoch': 1.86}
{'loss': 5.5109, 'grad_norm': 10.822694778442383, 'learning_rate': 6.951566951566951e-07, 'epoch': 1.88}
{'loss': 5.5359, 'grad_norm': 11.424751281738281, 'learning_rate': 6.915954415954416e-07, 'epoch': 1.89}
{'loss': 5.5266, 'grad_norm': 10.477333068847656, 'learning_rate': 6.88034188034188e-07, 'epoch': 1.91}
{'loss': 5.5484, 'grad_norm': 9.249488830566406, 'learning_rate': 6.844729344729344e-07, 'epoch': 1.92}
{'loss': 5.5156, 'grad_norm': 10.703605651855469, 'learning_rate': 6.809116809116809e-07, 'epoch': 1.94}
{'loss': 5.5469, 'grad_norm': 11.18203067779541, 'learning_rate': 6.773504273504274e-07, 'epoch': 1.96}
{'loss': 5.5297, 'grad_norm': 10.42910099029541, 'learning_rate': 6.737891737891737e-07, 'epoch': 1.97}
{'loss': 5.5109, 'grad_norm': 11.270112991333008, 'learning_rate': 6.702279202279202e-07, 'epoch': 1.99}
{'loss': 5.5312, 'grad_norm': 9.686684608459473, 'learning_rate': 6.666666666666666e-07, 'epoch': 2.0}
{'loss': 5.5328, 'grad_norm': 10.703692436218262, 'learning_rate': 6.631054131054131e-07, 'epoch': 2.02}
{'loss': 5.4953, 'grad_norm': 10.846563339233398, 'learning_rate': 6.595441595441596e-07, 'epoch': 2.04}
{'loss': 5.5062, 'grad_norm': 11.335258483886719, 'learning_rate': 6.559829059829059e-07, 'epoch': 2.05}
{'loss': 5.4766, 'grad_norm': 12.885727882385254, 'learning_rate': 6.524216524216523e-07, 'epoch': 2.07}
{'loss': 5.4609, 'grad_norm': 16.58761978149414, 'learning_rate': 6.488603988603988e-07, 'epoch': 2.08}
{'loss': 5.4922, 'grad_norm': 13.128718376159668, 'learning_rate': 6.452991452991453e-07, 'epoch': 2.1}
{'loss': 5.4797, 'grad_norm': 13.315905570983887, 'learning_rate': 6.417378917378917e-07, 'epoch': 2.12}
{'loss': 5.4844, 'grad_norm': 15.326366424560547, 'learning_rate': 6.381766381766382e-07, 'epoch': 2.13}
{'loss': 5.5016, 'grad_norm': 10.738702774047852, 'learning_rate': 6.346153846153845e-07, 'epoch': 2.15}
{'loss': 5.5016, 'grad_norm': 13.957986831665039, 'learning_rate': 6.31054131054131e-07, 'epoch': 2.16}
{'loss': 5.4656, 'grad_norm': 10.6549072265625, 'learning_rate': 6.274928774928775e-07, 'epoch': 2.18}
{'loss': 5.4969, 'grad_norm': 20.756526947021484, 'learning_rate': 6.239316239316239e-07, 'epoch': 2.2}
{'loss': 5.4859, 'grad_norm': 13.607193946838379, 'learning_rate': 6.203703703703704e-07, 'epoch': 2.21}
{'loss': 5.5125, 'grad_norm': 12.678556442260742, 'learning_rate': 6.168091168091168e-07, 'epoch': 2.23}
{'loss': 5.5125, 'grad_norm': 14.103392601013184, 'learning_rate': 6.132478632478632e-07, 'epoch': 2.24}
{'loss': 5.4766, 'grad_norm': 10.171830177307129, 'learning_rate': 6.096866096866097e-07, 'epoch': 2.26}
{'loss': 5.5125, 'grad_norm': 17.256237030029297, 'learning_rate': 6.061253561253561e-07, 'epoch': 2.28}
{'loss': 5.45, 'grad_norm': 14.998668670654297, 'learning_rate': 6.025641025641025e-07, 'epoch': 2.29}
{'loss': 5.4938, 'grad_norm': 13.380553245544434, 'learning_rate': 5.990028490028491e-07, 'epoch': 2.31}
{'loss': 5.4938, 'grad_norm': 11.944327354431152, 'learning_rate': 5.954415954415955e-07, 'epoch': 2.32}
{'loss': 5.5047, 'grad_norm': 12.752943992614746, 'learning_rate': 5.918803418803418e-07, 'epoch': 2.34}
{'loss': 5.4766, 'grad_norm': 12.812074661254883, 'learning_rate': 5.883190883190883e-07, 'epoch': 2.36}
{'loss': 5.4797, 'grad_norm': 15.854146957397461, 'learning_rate': 5.847578347578347e-07, 'epoch': 2.37}
{'loss': 5.4766, 'grad_norm': 11.735183715820312, 'learning_rate': 5.811965811965812e-07, 'epoch': 2.39}
{'loss': 5.4844, 'grad_norm': 12.622909545898438, 'learning_rate': 5.776353276353277e-07, 'epoch': 2.4}
{'eval_loss': 5.534855842590332, 'eval_runtime': 211.7773, 'eval_samples_per_second': 47.219, 'eval_steps_per_second': 0.373, 'epoch': 2.4}
{'loss': 5.5094, 'grad_norm': 12.578165054321289, 'learning_rate': 5.74074074074074e-07, 'epoch': 2.42}
{'loss': 5.4969, 'grad_norm': 12.572831153869629, 'learning_rate': 5.705128205128204e-07, 'epoch': 2.44}
{'loss': 5.5, 'grad_norm': 11.224614143371582, 'learning_rate': 5.669515669515669e-07, 'epoch': 2.45}
{'loss': 5.4578, 'grad_norm': 14.348095893859863, 'learning_rate': 5.633903133903134e-07, 'epoch': 2.47}
{'loss': 5.4984, 'grad_norm': 16.17336082458496, 'learning_rate': 5.598290598290598e-07, 'epoch': 2.48}
{'loss': 5.4406, 'grad_norm': 16.05012321472168, 'learning_rate': 5.562678062678063e-07, 'epoch': 2.5}
{'loss': 5.4813, 'grad_norm': 13.832015037536621, 'learning_rate': 5.527065527065526e-07, 'epoch': 2.52}
{'loss': 5.5, 'grad_norm': 15.761748313903809, 'learning_rate': 5.491452991452991e-07, 'epoch': 2.53}
{'loss': 5.4813, 'grad_norm': 13.10013198852539, 'learning_rate': 5.455840455840456e-07, 'epoch': 2.55}
{'loss': 5.4875, 'grad_norm': 12.60279655456543, 'learning_rate': 5.42022792022792e-07, 'epoch': 2.56}
{'loss': 5.5281, 'grad_norm': 11.456368446350098, 'learning_rate': 5.384615384615384e-07, 'epoch': 2.58}
{'loss': 5.4797, 'grad_norm': 17.456361770629883, 'learning_rate': 5.349002849002848e-07, 'epoch': 2.6}
