[2024-11-14 22:48:44,020] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-11-14 22:48:44,098] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-11-14 22:48:44,098] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2024-11-14 22:48:44,101] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.

Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1
[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1
[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1
[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1
[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible
[2024-11-14 22:49:40,536] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-14 22:49:40,618] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-14 22:49:40,618] [INFO] [comm.py:668:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
[2024-11-14 22:49:40,622] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-14 22:49:40,624] [INFO] [comm.py:637:init_distributed] cdb=None
{'loss': 4.5781, 'grad_norm': 11.986143112182617, 'learning_rate': 1.369096853097062e-06, 'epoch': 0.01}
{'loss': 3.3031, 'grad_norm': 1.6695833206176758, 'learning_rate': 4.317286454901844e-06, 'epoch': 0.45}
{'loss': 3.3008, 'grad_norm': 1.6384317874908447, 'learning_rate': 4.3434629111166185e-06, 'epoch': 0.46}
{'loss': 3.3203, 'grad_norm': 1.5482910871505737, 'learning_rate': 4.368857862725555e-06, 'epoch': 0.48}
{'loss': 3.2789, 'grad_norm': 1.651689887046814, 'learning_rate': 4.393516624151265e-06, 'epoch': 0.49}
{'loss': 3.2719, 'grad_norm': 1.5758814811706543, 'learning_rate': 4.417480679369622e-06, 'epoch': 0.5}
{'loss': 3.243, 'grad_norm': 1.5999099016189575, 'learning_rate': 4.440788101823901e-06, 'epoch': 0.52}
{'loss': 3.218, 'grad_norm': 1.5334935188293457, 'learning_rate': 4.4634739183289835e-06, 'epoch': 0.53}
{'loss': 3.2758, 'grad_norm': 1.5268654823303223, 'learning_rate': 4.485570425698183e-06, 'epoch': 0.55}
{'loss': 3.2273, 'grad_norm': 1.5284303426742554, 'learning_rate': 4.507107467276993e-06, 'epoch': 0.56}
{'eval_loss': 3.2326388359069824, 'eval_runtime': 8.8842, 'eval_samples_per_second': 541.975, 'eval_steps_per_second': 2.139, 'epoch': 0.56}
{'loss': 3.1883, 'grad_norm': 1.5833388566970825, 'learning_rate': 4.528112675325743e-06, 'epoch': 0.57}
{'loss': 3.2031, 'grad_norm': 1.5592061281204224, 'learning_rate': 4.548611684190483e-06, 'epoch': 0.59}
{'loss': 3.2227, 'grad_norm': 1.5866161584854126, 'learning_rate': 4.568628318387563e-06, 'epoch': 0.6}
{'loss': 3.2539, 'grad_norm': 1.5628678798675537, 'learning_rate': 4.588184759063208e-06, 'epoch': 0.62}
{'loss': 3.2062, 'grad_norm': 1.5470573902130127, 'learning_rate': 4.607301691744771e-06, 'epoch': 0.63}
{'loss': 3.2742, 'grad_norm': 1.5957878828048706, 'learning_rate': 4.625998437851416e-06, 'epoch': 0.64}
{'loss': 3.2508, 'grad_norm': 1.607717752456665, 'learning_rate': 4.644293072060417e-06, 'epoch': 0.66}
{'loss': 3.1922, 'grad_norm': 1.5481880903244019, 'learning_rate': 4.662202527316211e-06, 'epoch': 0.67}
{'loss': 3.2, 'grad_norm': 1.538003921508789, 'learning_rate': 4.679742689011343e-06, 'epoch': 0.69}
{'loss': 3.1797, 'grad_norm': 1.5567666292190552, 'learning_rate': 4.696928479652142e-06, 'epoch': 0.7}
{'loss': 3.2109, 'grad_norm': 1.4571353197097778, 'learning_rate': 4.713773935139921e-06, 'epoch': 0.71}
{'loss': 3.2125, 'grad_norm': 1.6538656949996948, 'learning_rate': 4.730292273644772e-06, 'epoch': 0.73}
{'loss': 3.1695, 'grad_norm': 1.592735767364502, 'learning_rate': 4.746495957918691e-06, 'epoch': 0.74}
{'loss': 3.2242, 'grad_norm': 1.531885027885437, 'learning_rate': 4.762396751783989e-06, 'epoch': 0.76}
{'loss': 3.2148, 'grad_norm': 1.7140333652496338, 'learning_rate': 4.778005771438358e-06, 'epoch': 0.77}
{'loss': 3.1867, 'grad_norm': 1.654587984085083, 'learning_rate': 4.7933335321370715e-06, 'epoch': 0.78}
{'loss': 3.2008, 'grad_norm': 1.559185266494751, 'learning_rate': 4.80838999074335e-06, 'epoch': 0.8}
{'loss': 3.1719, 'grad_norm': 1.6564180850982666, 'learning_rate': 4.82318458457809e-06, 'epoch': 0.81}
{'loss': 3.168, 'grad_norm': 1.592137336730957, 'learning_rate': 4.837726266948614e-06, 'epoch': 0.83}
{'loss': 3.2352, 'grad_norm': 1.5467252731323242, 'learning_rate': 4.85202353969136e-06, 'epoch': 0.84}
{'eval_loss': 3.1697049140930176, 'eval_runtime': 9.0464, 'eval_samples_per_second': 532.256, 'eval_steps_per_second': 2.1, 'epoch': 0.84}
{'loss': 3.1414, 'grad_norm': 1.5084505081176758, 'learning_rate': 4.8660844830247186e-06, 'epoch': 0.85}
{'loss': 3.2047, 'grad_norm': 1.6095598936080933, 'learning_rate': 4.8799167829744595e-06, 'epoch': 0.87}
{'loss': 3.1523, 'grad_norm': 1.595940113067627, 'learning_rate': 4.893527756604849e-06, 'epoch': 0.88}
{'loss': 3.1852, 'grad_norm': 1.6860072612762451, 'learning_rate': 4.9069243752628e-06, 'epoch': 0.9}
{'loss': 3.1695, 'grad_norm': 1.5070558786392212, 'learning_rate': 4.920113286019921e-06, 'epoch': 0.91}
{'loss': 3.1594, 'grad_norm': 1.6258156299591064, 'learning_rate': 4.933100831477575e-06, 'epoch': 0.92}
{'loss': 3.1875, 'grad_norm': 1.5658296346664429, 'learning_rate': 4.9458930680826605e-06, 'epoch': 0.94}
{'loss': 3.2062, 'grad_norm': 1.5803977251052856, 'learning_rate': 4.958495783086511e-06, 'epoch': 0.95}
{'loss': 3.1625, 'grad_norm': 1.710585355758667, 'learning_rate': 4.970914510265783e-06, 'epoch': 0.97}
{'loss': 3.1609, 'grad_norm': 1.5467259883880615, 'learning_rate': 4.983154544512221e-06, 'epoch': 0.98}
{'loss': 3.175, 'grad_norm': 1.542396068572998, 'learning_rate': 4.995220955387585e-06, 'epoch': 0.99}
{'loss': 3.1031, 'grad_norm': 1.5261844396591187, 'learning_rate': 4.996887643946468e-06, 'epoch': 1.01}
{'loss': 3.0484, 'grad_norm': 1.7095751762390137, 'learning_rate': 4.989106753812636e-06, 'epoch': 1.02}
{'loss': 3.0516, 'grad_norm': 1.598146677017212, 'learning_rate': 4.981325863678805e-06, 'epoch': 1.04}
{'loss': 3.0875, 'grad_norm': 1.4919133186340332, 'learning_rate': 4.973544973544974e-06, 'epoch': 1.05}
{'loss': 3.0688, 'grad_norm': 1.6377466917037964, 'learning_rate': 4.965764083411142e-06, 'epoch': 1.06}
{'loss': 3.0461, 'grad_norm': 1.6814919710159302, 'learning_rate': 4.957983193277311e-06, 'epoch': 1.08}
{'loss': 3.082, 'grad_norm': 1.6624469757080078, 'learning_rate': 4.95020230314348e-06, 'epoch': 1.09}
{'loss': 3.0914, 'grad_norm': 1.6202101707458496, 'learning_rate': 4.9424214130096485e-06, 'epoch': 1.11}
{'loss': 3.0773, 'grad_norm': 1.630462884902954, 'learning_rate': 4.934640522875817e-06, 'epoch': 1.12}
{'eval_loss': 3.129340171813965, 'eval_runtime': 8.9828, 'eval_samples_per_second': 536.024, 'eval_steps_per_second': 2.115, 'epoch': 1.12}
{'loss': 3.0703, 'grad_norm': 1.5736256837844849, 'learning_rate': 4.926859632741986e-06, 'epoch': 1.13}
{'loss': 3.1023, 'grad_norm': 1.694578766822815, 'learning_rate': 4.919078742608155e-06, 'epoch': 1.15}
{'loss': 3.0531, 'grad_norm': 1.6445633172988892, 'learning_rate': 4.911297852474323e-06, 'epoch': 1.16}
{'loss': 3.0828, 'grad_norm': 1.580972671508789, 'learning_rate': 4.903516962340492e-06, 'epoch': 1.18}
{'loss': 3.1164, 'grad_norm': 1.6283397674560547, 'learning_rate': 4.895736072206661e-06, 'epoch': 1.19}
{'loss': 3.0742, 'grad_norm': 1.6185705661773682, 'learning_rate': 4.8879551820728295e-06, 'epoch': 1.2}
{'loss': 3.0477, 'grad_norm': 1.5661771297454834, 'learning_rate': 4.880174291938998e-06, 'epoch': 1.22}
{'loss': 3.0438, 'grad_norm': 1.618443250656128, 'learning_rate': 4.872393401805167e-06, 'epoch': 1.23}
{'loss': 3.0961, 'grad_norm': 1.6939630508422852, 'learning_rate': 4.864612511671336e-06, 'epoch': 1.25}
{'loss': 3.0688, 'grad_norm': 1.657065987586975, 'learning_rate': 4.856831621537504e-06, 'epoch': 1.26}
{'loss': 3.0438, 'grad_norm': 1.562098741531372, 'learning_rate': 4.849050731403673e-06, 'epoch': 1.27}
{'loss': 3.0305, 'grad_norm': 1.5643970966339111, 'learning_rate': 4.841269841269842e-06, 'epoch': 1.29}
{'loss': 3.0805, 'grad_norm': 1.5250685214996338, 'learning_rate': 4.8334889511360104e-06, 'epoch': 1.3}
{'loss': 3.0578, 'grad_norm': 1.5159462690353394, 'learning_rate': 4.825708061002179e-06, 'epoch': 1.32}
{'loss': 3.0469, 'grad_norm': 1.6126402616500854, 'learning_rate': 4.817927170868348e-06, 'epoch': 1.33}
{'loss': 3.0234, 'grad_norm': 1.6716361045837402, 'learning_rate': 4.8101462807345166e-06, 'epoch': 1.34}
{'loss': 3.0844, 'grad_norm': 1.5828932523727417, 'learning_rate': 4.802365390600685e-06, 'epoch': 1.36}
{'loss': 3.0063, 'grad_norm': 1.617368221282959, 'learning_rate': 4.794584500466854e-06, 'epoch': 1.37}
{'loss': 3.0281, 'grad_norm': 1.6723910570144653, 'learning_rate': 4.786803610333023e-06, 'epoch': 1.39}
{'loss': 3.0078, 'grad_norm': 1.5980064868927002, 'learning_rate': 4.779022720199191e-06, 'epoch': 1.4}
{'eval_loss': 3.098090171813965, 'eval_runtime': 8.8881, 'eval_samples_per_second': 541.733, 'eval_steps_per_second': 2.138, 'epoch': 1.4}
{'loss': 3.032, 'grad_norm': 1.656213402748108, 'learning_rate': 4.77124183006536e-06, 'epoch': 1.41}
{'loss': 3.0836, 'grad_norm': 1.561177372932434, 'learning_rate': 4.763460939931529e-06, 'epoch': 1.43}
{'loss': 3.0477, 'grad_norm': 1.7028701305389404, 'learning_rate': 4.7556800497976975e-06, 'epoch': 1.44}
{'loss': 3.068, 'grad_norm': 1.59506356716156, 'learning_rate': 4.747899159663865e-06, 'epoch': 1.46}
{'loss': 3.0852, 'grad_norm': 1.6253820657730103, 'learning_rate': 4.740118269530035e-06, 'epoch': 1.47}
{'loss': 3.107, 'grad_norm': 1.6234643459320068, 'learning_rate': 4.732337379396204e-06, 'epoch': 1.48}
{'loss': 3.0102, 'grad_norm': 1.5360541343688965, 'learning_rate': 4.7245564892623715e-06, 'epoch': 1.5}
{'loss': 3.0391, 'grad_norm': 1.6079407930374146, 'learning_rate': 4.716775599128541e-06, 'epoch': 1.51}
{'loss': 3.107, 'grad_norm': 1.6049187183380127, 'learning_rate': 4.708994708994709e-06, 'epoch': 1.53}
{'loss': 3.0391, 'grad_norm': 1.6357581615447998, 'learning_rate': 4.701213818860878e-06, 'epoch': 1.54}
{'loss': 3.0844, 'grad_norm': 1.5680946111679077, 'learning_rate': 4.693432928727047e-06, 'epoch': 1.55}
{'loss': 2.9977, 'grad_norm': 1.5791579484939575, 'learning_rate': 4.685652038593215e-06, 'epoch': 1.57}
{'loss': 2.9773, 'grad_norm': 1.6227482557296753, 'learning_rate': 4.677871148459384e-06, 'epoch': 1.58}
{'loss': 3.0117, 'grad_norm': 1.6481724977493286, 'learning_rate': 4.670090258325553e-06, 'epoch': 1.6}
{'loss': 3.0344, 'grad_norm': 1.6099495887756348, 'learning_rate': 4.662309368191721e-06, 'epoch': 1.61}
{'loss': 3.0383, 'grad_norm': 1.49190092086792, 'learning_rate': 4.654528478057891e-06, 'epoch': 1.62}
{'loss': 3.0273, 'grad_norm': 1.6096173524856567, 'learning_rate': 4.646747587924059e-06, 'epoch': 1.64}
{'loss': 3.0367, 'grad_norm': 1.6445915699005127, 'learning_rate': 4.638966697790227e-06, 'epoch': 1.65}
{'loss': 2.9992, 'grad_norm': 1.647374153137207, 'learning_rate': 4.631185807656397e-06, 'epoch': 1.67}
{'loss': 2.9883, 'grad_norm': 1.6279884576797485, 'learning_rate': 4.623404917522565e-06, 'epoch': 1.68}
{'eval_loss': 3.073133707046509, 'eval_runtime': 8.9463, 'eval_samples_per_second': 538.211, 'eval_steps_per_second': 2.124, 'epoch': 1.68}
{'loss': 3.0586, 'grad_norm': 1.6246922016143799, 'learning_rate': 4.615624027388733e-06, 'epoch': 1.69}
{'loss': 3.0031, 'grad_norm': 1.602733850479126, 'learning_rate': 4.607843137254902e-06, 'epoch': 1.71}
{'loss': 3.0, 'grad_norm': 1.69435453414917, 'learning_rate': 4.600062247121071e-06, 'epoch': 1.72}
{'loss': 3.0523, 'grad_norm': 1.7414792776107788, 'learning_rate': 4.5922813569872395e-06, 'epoch': 1.74}
{'loss': 3.0117, 'grad_norm': 1.5697098970413208, 'learning_rate': 4.584500466853408e-06, 'epoch': 1.75}
{'loss': 3.0508, 'grad_norm': 1.6189247369766235, 'learning_rate': 4.576719576719577e-06, 'epoch': 1.76}
{'loss': 3.0289, 'grad_norm': 1.7236672639846802, 'learning_rate': 4.568938686585746e-06, 'epoch': 1.78}
{'loss': 2.9969, 'grad_norm': 1.6311715841293335, 'learning_rate': 4.561157796451914e-06, 'epoch': 1.79}
{'loss': 3.043, 'grad_norm': 1.6437023878097534, 'learning_rate': 4.553376906318083e-06, 'epoch': 1.81}
{'loss': 3.0484, 'grad_norm': 1.5923281908035278, 'learning_rate': 4.545596016184252e-06, 'epoch': 1.82}
{'loss': 2.9937, 'grad_norm': 1.5819370746612549, 'learning_rate': 4.5378151260504205e-06, 'epoch': 1.83}
{'loss': 3.0414, 'grad_norm': 1.6160409450531006, 'learning_rate': 4.530034235916589e-06, 'epoch': 1.85}
{'loss': 2.9648, 'grad_norm': 1.6339693069458008, 'learning_rate': 4.522253345782758e-06, 'epoch': 1.86}
{'loss': 3.0172, 'grad_norm': 1.6112202405929565, 'learning_rate': 4.514472455648927e-06, 'epoch': 1.88}
{'loss': 3.0086, 'grad_norm': 1.5993603467941284, 'learning_rate': 4.506691565515095e-06, 'epoch': 1.89}
{'loss': 3.0305, 'grad_norm': 1.6497766971588135, 'learning_rate': 4.498910675381264e-06, 'epoch': 1.9}
{'loss': 2.9695, 'grad_norm': 1.6217007637023926, 'learning_rate': 4.491129785247433e-06, 'epoch': 1.92}
{'loss': 2.9828, 'grad_norm': 1.616965413093567, 'learning_rate': 4.4833488951136015e-06, 'epoch': 1.93}
{'loss': 3.018, 'grad_norm': 1.6249085664749146, 'learning_rate': 4.47556800497977e-06, 'epoch': 1.95}
{'loss': 3.0125, 'grad_norm': 1.6376415491104126, 'learning_rate': 4.467787114845939e-06, 'epoch': 1.96}
{'eval_loss': 3.052734375, 'eval_runtime': 8.8309, 'eval_samples_per_second': 545.243, 'eval_steps_per_second': 2.152, 'epoch': 1.96}
{'loss': 2.9992, 'grad_norm': 1.6499601602554321, 'learning_rate': 4.460006224712108e-06, 'epoch': 1.97}
{'loss': 2.9922, 'grad_norm': 1.5657974481582642, 'learning_rate': 4.452225334578276e-06, 'epoch': 1.99}
{'loss': 2.9727, 'grad_norm': 1.571303367614746, 'learning_rate': 4.444444444444444e-06, 'epoch': 2.0}
{'loss': 2.9188, 'grad_norm': 1.6896713972091675, 'learning_rate': 4.436663554310614e-06, 'epoch': 2.02}
{'loss': 2.9344, 'grad_norm': 1.7982853651046753, 'learning_rate': 4.428882664176782e-06, 'epoch': 2.03}
{'loss': 2.9203, 'grad_norm': 1.6163326501846313, 'learning_rate': 4.421101774042951e-06, 'epoch': 2.04}
{'loss': 2.957, 'grad_norm': 1.7284119129180908, 'learning_rate': 4.41332088390912e-06, 'epoch': 2.06}
{'loss': 2.9219, 'grad_norm': 1.6296939849853516, 'learning_rate': 4.4055399937752885e-06, 'epoch': 2.07}
{'loss': 2.9523, 'grad_norm': 1.702763557434082, 'learning_rate': 4.397759103641457e-06, 'epoch': 2.09}
{'loss': 2.9203, 'grad_norm': 1.6622591018676758, 'learning_rate': 4.389978213507626e-06, 'epoch': 2.1}
{'loss': 2.9094, 'grad_norm': 1.7355440855026245, 'learning_rate': 4.382197323373794e-06, 'epoch': 2.11}
{'loss': 2.9344, 'grad_norm': 1.7648179531097412, 'learning_rate': 4.374416433239963e-06, 'epoch': 2.13}
{'loss': 2.9148, 'grad_norm': 1.667158842086792, 'learning_rate': 4.366635543106132e-06, 'epoch': 2.14}
{'loss': 2.9367, 'grad_norm': 1.723421335220337, 'learning_rate': 4.3588546529723e-06, 'epoch': 2.16}
{'loss': 2.8664, 'grad_norm': 1.7174955606460571, 'learning_rate': 4.3510737628384695e-06, 'epoch': 2.17}
{'loss': 2.9273, 'grad_norm': 1.69783616065979, 'learning_rate': 4.343292872704637e-06, 'epoch': 2.18}
{'loss': 2.9227, 'grad_norm': 1.6806055307388306, 'learning_rate': 4.335511982570806e-06, 'epoch': 2.2}
{'loss': 2.9016, 'grad_norm': 1.6537071466445923, 'learning_rate': 4.327731092436976e-06, 'epoch': 2.21}
{'loss': 2.9203, 'grad_norm': 1.7329946756362915, 'learning_rate': 4.3199502023031435e-06, 'epoch': 2.23}
