[2024-11-15 16:46:14,382] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1
[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible
[2024-11-15 16:46:15,294] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-15 16:46:15,295] [INFO] [comm.py:668:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
{'loss': 5.5938, 'grad_norm': 3376.238525390625, 'learning_rate': 1.2907698764494297e-05, 'epoch': 0.01}
{'eval_loss': 6.492788314819336, 'eval_runtime': 5.7525, 'eval_samples_per_second': 598.172, 'eval_steps_per_second': 4.694, 'epoch': 1.18}
{'loss': 6.4688, 'grad_norm': 3393.423583984375, 'learning_rate': 4.89760348583878e-05, 'epoch': 1.19}
{'loss': 6.7125, 'grad_norm': 3361.61328125, 'learning_rate': 4.892156862745098e-05, 'epoch': 1.2}
{'loss': 6.6437, 'grad_norm': 1337.8399658203125, 'learning_rate': 4.8867102396514165e-05, 'epoch': 1.21}
{'loss': 6.6, 'grad_norm': 2475.979736328125, 'learning_rate': 4.881263616557735e-05, 'epoch': 1.22}
{'loss': 6.4062, 'grad_norm': 3066.66357421875, 'learning_rate': 4.875816993464053e-05, 'epoch': 1.23}
{'loss': 6.45, 'grad_norm': 926.7947387695312, 'learning_rate': 4.8703703703703704e-05, 'epoch': 1.24}
{'loss': 6.4, 'grad_norm': 767.6515502929688, 'learning_rate': 4.864923747276688e-05, 'epoch': 1.25}
{'loss': 6.2812, 'grad_norm': 184.58624267578125, 'learning_rate': 4.8594771241830066e-05, 'epoch': 1.25}
{'loss': 6.1437, 'grad_norm': 193.26731872558594, 'learning_rate': 4.854030501089325e-05, 'epoch': 1.26}
{'loss': 5.9813, 'grad_norm': 183.94467163085938, 'learning_rate': 4.848583877995643e-05, 'epoch': 1.27}
{'loss': 6.1813, 'grad_norm': 1049.83837890625, 'learning_rate': 4.843137254901961e-05, 'epoch': 1.28}
{'loss': 6.325, 'grad_norm': 1228.0989990234375, 'learning_rate': 4.837690631808279e-05, 'epoch': 1.29}
{'loss': 6.575, 'grad_norm': 1883.3779296875, 'learning_rate': 4.832244008714597e-05, 'epoch': 1.3}
{'loss': 6.55, 'grad_norm': 360.72393798828125, 'learning_rate': 4.826797385620915e-05, 'epoch': 1.31}
{'loss': 6.3312, 'grad_norm': 255.43568420410156, 'learning_rate': 4.8213507625272336e-05, 'epoch': 1.32}
{'loss': 6.2938, 'grad_norm': 222.69094848632812, 'learning_rate': 4.8159041394335514e-05, 'epoch': 1.33}
{'loss': 6.0687, 'grad_norm': 103.10559844970703, 'learning_rate': 4.81045751633987e-05, 'epoch': 1.34}
{'loss': 5.925, 'grad_norm': 110.07915496826172, 'learning_rate': 4.8050108932461876e-05, 'epoch': 1.35}
{'loss': 5.975, 'grad_norm': 109.19623565673828, 'learning_rate': 4.7995642701525054e-05, 'epoch': 1.36}
{'loss': 5.9125, 'grad_norm': 112.37090301513672, 'learning_rate': 4.794117647058824e-05, 'epoch': 1.37}
{'eval_loss': 5.918269157409668, 'eval_runtime': 6.0163, 'eval_samples_per_second': 571.944, 'eval_steps_per_second': 4.488, 'epoch': 1.37}
{'loss': 5.8937, 'grad_norm': 163.63929748535156, 'learning_rate': 4.7886710239651415e-05, 'epoch': 1.38}
{'loss': 5.8812, 'grad_norm': 167.84547424316406, 'learning_rate': 4.78322440087146e-05, 'epoch': 1.39}
{'loss': 5.8187, 'grad_norm': 94.33104705810547, 'learning_rate': 4.7777777777777784e-05, 'epoch': 1.4}
{'loss': 5.8125, 'grad_norm': 107.26608276367188, 'learning_rate': 4.772331154684096e-05, 'epoch': 1.41}
{'loss': 5.825, 'grad_norm': 92.87877655029297, 'learning_rate': 4.766884531590414e-05, 'epoch': 1.42}
{'loss': 5.8125, 'grad_norm': 103.05321502685547, 'learning_rate': 4.761437908496732e-05, 'epoch': 1.43}
{'loss': 5.95, 'grad_norm': 322.4148254394531, 'learning_rate': 4.75599128540305e-05, 'epoch': 1.44}
{'loss': 5.95, 'grad_norm': 276.8523864746094, 'learning_rate': 4.7505446623093686e-05, 'epoch': 1.45}
{'loss': 5.85, 'grad_norm': 399.6108703613281, 'learning_rate': 4.745098039215686e-05, 'epoch': 1.46}
{'loss': 5.8688, 'grad_norm': 497.3758544921875, 'learning_rate': 4.739651416122005e-05, 'epoch': 1.47}
{'loss': 5.8688, 'grad_norm': 176.05569458007812, 'learning_rate': 4.734204793028323e-05, 'epoch': 1.48}
{'loss': 5.8688, 'grad_norm': 877.92431640625, 'learning_rate': 4.728758169934641e-05, 'epoch': 1.49}
{'loss': 5.8812, 'grad_norm': 152.4888458251953, 'learning_rate': 4.723311546840959e-05, 'epoch': 1.5}
{'loss': 5.8187, 'grad_norm': 208.67881774902344, 'learning_rate': 4.717864923747277e-05, 'epoch': 1.51}
{'loss': 5.8563, 'grad_norm': 212.30934143066406, 'learning_rate': 4.712418300653595e-05, 'epoch': 1.52}
{'loss': 5.8688, 'grad_norm': 654.3116455078125, 'learning_rate': 4.706971677559913e-05, 'epoch': 1.53}
{'loss': 5.9, 'grad_norm': 906.9119873046875, 'learning_rate': 4.701525054466231e-05, 'epoch': 1.54}
{'loss': 6.1125, 'grad_norm': 3314.764892578125, 'learning_rate': 4.6960784313725495e-05, 'epoch': 1.55}
{'loss': 6.6437, 'grad_norm': 7847.4501953125, 'learning_rate': 4.690631808278867e-05, 'epoch': 1.56}
{'loss': 7.0187, 'grad_norm': 6703.32568359375, 'learning_rate': 4.685185185185185e-05, 'epoch': 1.57}
{'eval_loss': 7.067307472229004, 'eval_runtime': 5.7685, 'eval_samples_per_second': 596.513, 'eval_steps_per_second': 4.681, 'epoch': 1.57}
{'loss': 6.9375, 'grad_norm': 3798.20751953125, 'learning_rate': 4.6797385620915035e-05, 'epoch': 1.58}
{'loss': 6.5625, 'grad_norm': 891.212646484375, 'learning_rate': 4.674291938997822e-05, 'epoch': 1.59}
{'loss': 6.5938, 'grad_norm': 748.3148193359375, 'learning_rate': 4.6688453159041397e-05, 'epoch': 1.6}
{'loss': 6.4875, 'grad_norm': 1190.497314453125, 'learning_rate': 4.663398692810458e-05, 'epoch': 1.61}
{'loss': 6.475, 'grad_norm': 1304.973388671875, 'learning_rate': 4.657952069716776e-05, 'epoch': 1.62}
{'loss': 6.4813, 'grad_norm': 1622.085205078125, 'learning_rate': 4.6525054466230936e-05, 'epoch': 1.63}
{'loss': 6.3875, 'grad_norm': 588.2169799804688, 'learning_rate': 4.647058823529412e-05, 'epoch': 1.64}
{'loss': 6.2812, 'grad_norm': 2402.69677734375, 'learning_rate': 4.64161220043573e-05, 'epoch': 1.65}
{'loss': 6.4813, 'grad_norm': 5260.46728515625, 'learning_rate': 4.636165577342048e-05, 'epoch': 1.66}
{'loss': 6.625, 'grad_norm': 2271.310302734375, 'learning_rate': 4.630718954248367e-05, 'epoch': 1.67}
{'loss': 6.5938, 'grad_norm': 523.07080078125, 'learning_rate': 4.6252723311546844e-05, 'epoch': 1.68}
{'loss': 6.3625, 'grad_norm': 943.9732055664062, 'learning_rate': 4.619825708061002e-05, 'epoch': 1.69}
{'loss': 6.2375, 'grad_norm': 549.5316162109375, 'learning_rate': 4.6143790849673206e-05, 'epoch': 1.7}
{'loss': 6.1937, 'grad_norm': 457.5255432128906, 'learning_rate': 4.6089324618736384e-05, 'epoch': 1.71}
{'loss': 6.0875, 'grad_norm': 459.2776794433594, 'learning_rate': 4.603485838779957e-05, 'epoch': 1.72}
{'loss': 6.0938, 'grad_norm': 822.7594604492188, 'learning_rate': 4.5980392156862746e-05, 'epoch': 1.73}
{'loss': 6.0875, 'grad_norm': 856.1429443359375, 'learning_rate': 4.592592592592593e-05, 'epoch': 1.74}
{'loss': 6.1375, 'grad_norm': 1166.0941162109375, 'learning_rate': 4.587145969498911e-05, 'epoch': 1.75}
{'loss': 6.2625, 'grad_norm': 3276.894287109375, 'learning_rate': 4.5816993464052285e-05, 'epoch': 1.75}
{'loss': 6.525, 'grad_norm': 1618.299072265625, 'learning_rate': 4.576252723311547e-05, 'epoch': 1.76}
{'eval_loss': 6.51682710647583, 'eval_runtime': 5.7852, 'eval_samples_per_second': 594.793, 'eval_steps_per_second': 4.667, 'epoch': 1.76}
{'loss': 6.4875, 'grad_norm': 2920.433837890625, 'learning_rate': 4.5708061002178654e-05, 'epoch': 1.77}
{'loss': 6.2313, 'grad_norm': 553.5150756835938, 'learning_rate': 4.565359477124183e-05, 'epoch': 1.78}
{'loss': 6.175, 'grad_norm': 909.9617309570312, 'learning_rate': 4.5599128540305016e-05, 'epoch': 1.79}
{'loss': 6.2438, 'grad_norm': 5067.0537109375, 'learning_rate': 4.554466230936819e-05, 'epoch': 1.8}
{'loss': 6.475, 'grad_norm': 3600.880126953125, 'learning_rate': 4.549019607843137e-05, 'epoch': 1.81}
{'loss': 6.7188, 'grad_norm': 1919.645751953125, 'learning_rate': 4.5435729847494555e-05, 'epoch': 1.82}
{'loss': 6.8812, 'grad_norm': 826.7607421875, 'learning_rate': 4.538126361655773e-05, 'epoch': 1.83}
{'loss': 6.5438, 'grad_norm': 3537.96923828125, 'learning_rate': 4.532679738562092e-05, 'epoch': 1.84}
{'loss': 6.4125, 'grad_norm': 427.4202880859375, 'learning_rate': 4.52723311546841e-05, 'epoch': 1.85}
{'loss': 6.3187, 'grad_norm': 696.9351806640625, 'learning_rate': 4.521786492374728e-05, 'epoch': 1.86}
{'loss': 6.425, 'grad_norm': 837.837158203125, 'learning_rate': 4.516339869281046e-05, 'epoch': 1.87}
{'loss': 6.2938, 'grad_norm': 430.19158935546875, 'learning_rate': 4.510893246187364e-05, 'epoch': 1.88}
{'loss': 6.2687, 'grad_norm': 234.7251739501953, 'learning_rate': 4.505446623093682e-05, 'epoch': 1.89}
{'loss': 6.35, 'grad_norm': 246.8756866455078, 'learning_rate': 4.5e-05, 'epoch': 1.9}
{'loss': 6.2812, 'grad_norm': 153.63380432128906, 'learning_rate': 4.494553376906318e-05, 'epoch': 1.91}
{'loss': 6.3187, 'grad_norm': 152.33721923828125, 'learning_rate': 4.4891067538126365e-05, 'epoch': 1.92}
{'loss': 6.475, 'grad_norm': 738.5698852539062, 'learning_rate': 4.483660130718955e-05, 'epoch': 1.93}
{'loss': 6.4875, 'grad_norm': 315.72552490234375, 'learning_rate': 4.478213507625273e-05, 'epoch': 1.94}
{'loss': 6.725, 'grad_norm': 112.51736450195312, 'learning_rate': 4.4727668845315904e-05, 'epoch': 1.95}
{'loss': 6.6875, 'grad_norm': 61.3795280456543, 'learning_rate': 4.467320261437909e-05, 'epoch': 1.96}
{'eval_loss': 6.56129789352417, 'eval_runtime': 5.739, 'eval_samples_per_second': 599.585, 'eval_steps_per_second': 4.705, 'epoch': 1.96}
{'loss': 6.5687, 'grad_norm': 34.540836334228516, 'learning_rate': 4.4618736383442266e-05, 'epoch': 1.97}
{'loss': 6.5563, 'grad_norm': 115.84907531738281, 'learning_rate': 4.456427015250545e-05, 'epoch': 1.98}
