[2024-11-15 14:20:22,218] [INFO] [real_accelerator.py:203:get_accelerator] Setting ds_accelerator to cuda (auto detect)
Warning: The default cache directory for DeepSpeed Triton autotune, /home/jingyuah/.triton/autotune, appears to be on an NFS system. While this is generally acceptable, if you experience slowdowns or hanging when DeepSpeed exits, it is recommended to set the TRITON_CACHE_DIR environment variable to a non-NFS path.
[93m [WARNING] [0m async_io requires the dev libaio .so object and headers but these were not found.
[93m [WARNING] [0m If libaio is already installed (perhaps from source), try setting the CFLAGS and LDFLAGS environment variables to where it can be found.
[93m [WARNING] [0m Please specify the CUTLASS repo directory as environment variable $CUTLASS_PATH
[93m [WARNING] [0m sparse_attn requires a torch version >= 1.5 and < 2.0 but detected 2.1
[93m [WARNING] [0m using untested triton version (2.1.0), only 1.0.0 is known to be compatible
[2024-11-15 14:20:23,063] [INFO] [comm.py:637:init_distributed] cdb=None
[2024-11-15 14:20:23,063] [INFO] [comm.py:668:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
{'loss': 4.5375, 'grad_norm': 10.85490894317627, 'learning_rate': 1.2907698764494297e-06, 'epoch': 0.01}
{'loss': 3.3062, 'grad_norm': 1.904062032699585, 'learning_rate': 4.459668985295149e-06, 'epoch': 0.51}
{'loss': 3.3438, 'grad_norm': 1.9266284704208374, 'learning_rate': 4.474945645599319e-06, 'epoch': 0.52}
{'loss': 3.3531, 'grad_norm': 1.8938066959381104, 'learning_rate': 4.489936744064361e-06, 'epoch': 0.53}
{'loss': 3.2625, 'grad_norm': 1.868084192276001, 'learning_rate': 4.5046527609226205e-06, 'epoch': 0.54}
{'loss': 3.2938, 'grad_norm': 1.9122575521469116, 'learning_rate': 4.519103609844353e-06, 'epoch': 0.55}
{'loss': 3.2844, 'grad_norm': 1.9843170642852783, 'learning_rate': 4.533298678053757e-06, 'epoch': 0.56}
{'loss': 3.2844, 'grad_norm': 1.9803389310836792, 'learning_rate': 4.547246862956079e-06, 'epoch': 0.57}
{'loss': 3.3344, 'grad_norm': 1.9665790796279907, 'learning_rate': 4.560956605633749e-06, 'epoch': 0.58}
{'loss': 3.2625, 'grad_norm': 2.1149067878723145, 'learning_rate': 4.574435921527269e-06, 'epoch': 0.59}
{'eval_loss': 3.317908763885498, 'eval_runtime': 19.6507, 'eval_samples_per_second': 175.109, 'eval_steps_per_second': 1.374, 'epoch': 0.59}
{'loss': 3.2938, 'grad_norm': 1.8906216621398926, 'learning_rate': 4.587692428580152e-06, 'epoch': 0.6}
{'loss': 3.3125, 'grad_norm': 1.8631069660186768, 'learning_rate': 4.600733373095326e-06, 'epoch': 0.61}
{'loss': 3.25, 'grad_norm': 2.1337368488311768, 'learning_rate': 4.613565653522757e-06, 'epoch': 0.62}
{'loss': 3.3, 'grad_norm': 1.8846725225448608, 'learning_rate': 4.626195842373785e-06, 'epoch': 0.63}
{'loss': 3.2437, 'grad_norm': 1.89788019657135, 'learning_rate': 4.63863020643646e-06, 'epoch': 0.64}
{'loss': 3.3094, 'grad_norm': 1.9449747800827026, 'learning_rate': 4.65087472544754e-06, 'epoch': 0.65}
{'loss': 3.2062, 'grad_norm': 2.0225164890289307, 'learning_rate': 4.662935109360414e-06, 'epoch': 0.66}
{'loss': 3.3375, 'grad_norm': 1.960127592086792, 'learning_rate': 4.674816814333769e-06, 'epoch': 0.67}
{'loss': 3.3062, 'grad_norm': 2.00264835357666, 'learning_rate': 4.686525057553076e-06, 'epoch': 0.68}
{'loss': 3.2375, 'grad_norm': 1.9247243404388428, 'learning_rate': 4.698064830985665e-06, 'epoch': 0.69}
{'loss': 3.2656, 'grad_norm': 2.0561139583587646, 'learning_rate': 4.709440914160167e-06, 'epoch': 0.7}
{'loss': 3.3, 'grad_norm': 1.9719088077545166, 'learning_rate': 4.720657886052189e-06, 'epoch': 0.71}
{'loss': 3.2594, 'grad_norm': 1.9824774265289307, 'learning_rate': 4.73172013615021e-06, 'epoch': 0.72}
{'loss': 3.2719, 'grad_norm': 1.925282597541809, 'learning_rate': 4.742631874768626e-06, 'epoch': 0.73}
{'loss': 3.25, 'grad_norm': 1.960863709449768, 'learning_rate': 4.75339714266858e-06, 'epoch': 0.74}
{'loss': 3.2687, 'grad_norm': 2.076296329498291, 'learning_rate': 4.764019820041584e-06, 'epoch': 0.75}
{'loss': 3.2781, 'grad_norm': 1.9229629039764404, 'learning_rate': 4.774503634905937e-06, 'epoch': 0.75}
{'loss': 3.2281, 'grad_norm': 2.0880045890808105, 'learning_rate': 4.7848521709613795e-06, 'epoch': 0.76}
{'loss': 3.1906, 'grad_norm': 2.0267903804779053, 'learning_rate': 4.795068874943425e-06, 'epoch': 0.77}
{'loss': 3.1906, 'grad_norm': 1.8939303159713745, 'learning_rate': 4.805157063515096e-06, 'epoch': 0.78}
{'eval_loss': 3.2734375, 'eval_runtime': 18.8272, 'eval_samples_per_second': 182.768, 'eval_steps_per_second': 1.434, 'epoch': 0.78}
{'loss': 3.2594, 'grad_norm': 1.9503321647644043, 'learning_rate': 4.815119929730593e-06, 'epoch': 0.79}
{'loss': 3.2812, 'grad_norm': 1.9083774089813232, 'learning_rate': 4.824960549102362e-06, 'epoch': 0.8}
{'loss': 3.225, 'grad_norm': 1.9895833730697632, 'learning_rate': 4.834681885300458e-06, 'epoch': 0.81}
{'loss': 3.2469, 'grad_norm': 1.9235085248947144, 'learning_rate': 4.844286795510585e-06, 'epoch': 0.82}
{'loss': 3.2531, 'grad_norm': 1.916089653968811, 'learning_rate': 4.8537780354750805e-06, 'epoch': 0.83}
{'loss': 3.1875, 'grad_norm': 1.9025081396102905, 'learning_rate': 4.863158264239077e-06, 'epoch': 0.84}
{'loss': 3.2188, 'grad_norm': 1.920015811920166, 'learning_rate': 4.872430048622312e-06, 'epoch': 0.85}
{'loss': 3.2563, 'grad_norm': 2.011658191680908, 'learning_rate': 4.881595867435368e-06, 'epoch': 0.86}
{'loss': 3.2344, 'grad_norm': 2.044184446334839, 'learning_rate': 4.890658115457719e-06, 'epoch': 0.87}
{'loss': 3.2344, 'grad_norm': 1.920159935951233, 'learning_rate': 4.8996191071935e-06, 'epoch': 0.88}
{'loss': 3.225, 'grad_norm': 1.9657785892486572, 'learning_rate': 4.9084810804197765e-06, 'epoch': 0.89}
{'loss': 3.2437, 'grad_norm': 2.271618604660034, 'learning_rate': 4.917246199540903e-06, 'epoch': 0.9}
{'loss': 3.2406, 'grad_norm': 1.9107877016067505, 'learning_rate': 4.925916558761557e-06, 'epoch': 0.91}
{'loss': 3.1906, 'grad_norm': 2.1105971336364746, 'learning_rate': 4.934494185090079e-06, 'epoch': 0.92}
{'loss': 3.2469, 'grad_norm': 1.9823496341705322, 'learning_rate': 4.942981041182896e-06, 'epoch': 0.93}
{'loss': 3.2062, 'grad_norm': 2.0732622146606445, 'learning_rate': 4.951379028040017e-06, 'epoch': 0.94}
{'loss': 3.2687, 'grad_norm': 1.8339428901672363, 'learning_rate': 4.9596899875608564e-06, 'epoch': 0.95}
{'loss': 3.1969, 'grad_norm': 1.9327411651611328, 'learning_rate': 4.967915704968982e-06, 'epoch': 0.96}
{'loss': 3.1875, 'grad_norm': 1.98104727268219, 'learning_rate': 4.976057911113772e-06, 'epoch': 0.97}
{'loss': 3.2406, 'grad_norm': 2.042799234390259, 'learning_rate': 4.9841182846564074e-06, 'epoch': 0.98}
{'eval_loss': 3.240384578704834, 'eval_runtime': 18.4492, 'eval_samples_per_second': 186.512, 'eval_steps_per_second': 1.463, 'epoch': 0.98}
{'loss': 3.1812, 'grad_norm': 1.8423044681549072, 'learning_rate': 4.992098454147103e-06, 'epoch': 0.99}
{'loss': 3.2375, 'grad_norm': 1.9564212560653687, 'learning_rate': 4.9999999999999996e-06, 'epoch': 1.0}
{'loss': 3.1406, 'grad_norm': 1.9883414506912231, 'learning_rate': 4.995642701525054e-06, 'epoch': 1.01}
{'loss': 3.0562, 'grad_norm': 1.9349703788757324, 'learning_rate': 4.990196078431373e-06, 'epoch': 1.02}
{'loss': 3.0969, 'grad_norm': 2.0106027126312256, 'learning_rate': 4.984749455337691e-06, 'epoch': 1.03}
{'loss': 3.1469, 'grad_norm': 2.120229482650757, 'learning_rate': 4.979302832244009e-06, 'epoch': 1.04}
{'loss': 3.0531, 'grad_norm': 1.991791009902954, 'learning_rate': 4.973856209150327e-06, 'epoch': 1.05}
{'loss': 3.1781, 'grad_norm': 1.99867582321167, 'learning_rate': 4.968409586056645e-06, 'epoch': 1.06}
{'loss': 3.125, 'grad_norm': 2.0294153690338135, 'learning_rate': 4.962962962962964e-06, 'epoch': 1.07}
{'loss': 3.1531, 'grad_norm': 1.9852503538131714, 'learning_rate': 4.957516339869282e-06, 'epoch': 1.08}
{'loss': 3.0906, 'grad_norm': 2.047844409942627, 'learning_rate': 4.9520697167755995e-06, 'epoch': 1.09}
{'loss': 3.1594, 'grad_norm': 2.106961727142334, 'learning_rate': 4.9466230936819174e-06, 'epoch': 1.1}
{'loss': 3.1719, 'grad_norm': 1.9687376022338867, 'learning_rate': 4.941176470588236e-06, 'epoch': 1.11}
{'loss': 3.075, 'grad_norm': 2.0622730255126953, 'learning_rate': 4.935729847494553e-06, 'epoch': 1.12}
{'loss': 3.0469, 'grad_norm': 2.1542229652404785, 'learning_rate': 4.930283224400872e-06, 'epoch': 1.13}
{'loss': 3.1469, 'grad_norm': 1.9410316944122314, 'learning_rate': 4.92483660130719e-06, 'epoch': 1.14}
{'loss': 3.1094, 'grad_norm': 2.028697967529297, 'learning_rate': 4.919389978213508e-06, 'epoch': 1.15}
{'loss': 3.1063, 'grad_norm': 2.0886101722717285, 'learning_rate': 4.913943355119826e-06, 'epoch': 1.16}
{'loss': 3.0938, 'grad_norm': 2.093334674835205, 'learning_rate': 4.908496732026144e-06, 'epoch': 1.17}
{'loss': 3.1437, 'grad_norm': 2.058257579803467, 'learning_rate': 4.9030501089324625e-06, 'epoch': 1.18}
{'eval_loss': 3.217548131942749, 'eval_runtime': 18.45, 'eval_samples_per_second': 186.504, 'eval_steps_per_second': 1.463, 'epoch': 1.18}
{'loss': 3.0906, 'grad_norm': 2.036327838897705, 'learning_rate': 4.8976034858387805e-06, 'epoch': 1.19}
{'loss': 3.1375, 'grad_norm': 1.9579358100891113, 'learning_rate': 4.892156862745098e-06, 'epoch': 1.2}
{'loss': 3.1375, 'grad_norm': 2.037961959838867, 'learning_rate': 4.886710239651416e-06, 'epoch': 1.21}
{'loss': 3.0625, 'grad_norm': 2.0256855487823486, 'learning_rate': 4.881263616557735e-06, 'epoch': 1.22}
{'loss': 3.1437, 'grad_norm': 1.959291696548462, 'learning_rate': 4.875816993464052e-06, 'epoch': 1.23}
{'loss': 3.1469, 'grad_norm': 2.0893592834472656, 'learning_rate': 4.870370370370371e-06, 'epoch': 1.24}
{'loss': 3.0438, 'grad_norm': 2.176696538925171, 'learning_rate': 4.864923747276689e-06, 'epoch': 1.25}
{'loss': 3.0688, 'grad_norm': 2.017086982727051, 'learning_rate': 4.859477124183007e-06, 'epoch': 1.25}
{'loss': 3.1187, 'grad_norm': 1.994382381439209, 'learning_rate': 4.854030501089326e-06, 'epoch': 1.26}
{'loss': 3.05, 'grad_norm': 2.170154571533203, 'learning_rate': 4.848583877995643e-06, 'epoch': 1.27}
{'loss': 3.0531, 'grad_norm': 1.9551714658737183, 'learning_rate': 4.8431372549019614e-06, 'epoch': 1.28}
{'loss': 3.1031, 'grad_norm': 2.046025276184082, 'learning_rate': 4.837690631808279e-06, 'epoch': 1.29}
{'loss': 3.1281, 'grad_norm': 1.9850294589996338, 'learning_rate': 4.832244008714597e-06, 'epoch': 1.3}
{'loss': 3.0969, 'grad_norm': 2.150022268295288, 'learning_rate': 4.826797385620915e-06, 'epoch': 1.31}
{'loss': 3.1063, 'grad_norm': 1.990494966506958, 'learning_rate': 4.821350762527234e-06, 'epoch': 1.32}
{'loss': 3.175, 'grad_norm': 2.1793394088745117, 'learning_rate': 4.815904139433552e-06, 'epoch': 1.33}
{'loss': 3.0844, 'grad_norm': 2.1856656074523926, 'learning_rate': 4.81045751633987e-06, 'epoch': 1.34}
{'loss': 3.0969, 'grad_norm': 2.001328468322754, 'learning_rate': 4.805010893246188e-06, 'epoch': 1.35}
{'loss': 3.0969, 'grad_norm': 2.1849515438079834, 'learning_rate': 4.799564270152506e-06, 'epoch': 1.36}
{'loss': 3.0719, 'grad_norm': 2.0706262588500977, 'learning_rate': 4.7941176470588245e-06, 'epoch': 1.37}
{'eval_loss': 3.196514368057251, 'eval_runtime': 21.0276, 'eval_samples_per_second': 163.642, 'eval_steps_per_second': 1.284, 'epoch': 1.37}
{'loss': 3.0594, 'grad_norm': 2.187647581100464, 'learning_rate': 4.7886710239651415e-06, 'epoch': 1.38}
{'loss': 3.0719, 'grad_norm': 1.9380590915679932, 'learning_rate': 4.78322440087146e-06, 'epoch': 1.39}
{'loss': 3.1, 'grad_norm': 2.0417838096618652, 'learning_rate': 4.777777777777778e-06, 'epoch': 1.4}
{'loss': 3.1437, 'grad_norm': 2.184948205947876, 'learning_rate': 4.772331154684096e-06, 'epoch': 1.41}
{'loss': 3.0531, 'grad_norm': 2.017240524291992, 'learning_rate': 4.766884531590414e-06, 'epoch': 1.42}
{'loss': 3.0531, 'grad_norm': 2.111112117767334, 'learning_rate': 4.761437908496732e-06, 'epoch': 1.43}
{'loss': 3.0875, 'grad_norm': 2.171689987182617, 'learning_rate': 4.755991285403051e-06, 'epoch': 1.44}
{'loss': 3.125, 'grad_norm': 2.0269641876220703, 'learning_rate': 4.750544662309369e-06, 'epoch': 1.45}
{'loss': 3.0625, 'grad_norm': 2.0764551162719727, 'learning_rate': 4.745098039215687e-06, 'epoch': 1.46}
{'loss': 3.0688, 'grad_norm': 2.0777182579040527, 'learning_rate': 4.7396514161220046e-06, 'epoch': 1.47}
{'loss': 3.0594, 'grad_norm': 1.9575762748718262, 'learning_rate': 4.734204793028323e-06, 'epoch': 1.48}
{'loss': 3.0812, 'grad_norm': 2.269502878189087, 'learning_rate': 4.7287581699346404e-06, 'epoch': 1.49}
{'loss': 3.1156, 'grad_norm': 2.029597520828247, 'learning_rate': 4.723311546840959e-06, 'epoch': 1.5}
{'loss': 3.0969, 'grad_norm': 1.9910093545913696, 'learning_rate': 4.717864923747277e-06, 'epoch': 1.51}
{'loss': 3.0531, 'grad_norm': 2.022963762283325, 'learning_rate': 4.712418300653595e-06, 'epoch': 1.52}
{'loss': 3.0312, 'grad_norm': 2.070676565170288, 'learning_rate': 4.706971677559913e-06, 'epoch': 1.53}
{'loss': 3.1, 'grad_norm': 2.256925106048584, 'learning_rate': 4.701525054466231e-06, 'epoch': 1.54}
{'loss': 3.0781, 'grad_norm': 2.1224923133850098, 'learning_rate': 4.69607843137255e-06, 'epoch': 1.55}
{'loss': 3.0875, 'grad_norm': 1.988511085510254, 'learning_rate': 4.690631808278868e-06, 'epoch': 1.56}
{'loss': 3.0781, 'grad_norm': 2.187167167663574, 'learning_rate': 4.6851851851851855e-06, 'epoch': 1.57}
{'eval_loss': 3.176081657409668, 'eval_runtime': 23.0347, 'eval_samples_per_second': 149.384, 'eval_steps_per_second': 1.172, 'epoch': 1.57}
{'loss': 3.0906, 'grad_norm': 1.9678497314453125, 'learning_rate': 4.6797385620915035e-06, 'epoch': 1.58}
{'loss': 3.0312, 'grad_norm': 2.0909087657928467, 'learning_rate': 4.674291938997822e-06, 'epoch': 1.59}
{'loss': 3.075, 'grad_norm': 1.9562510251998901, 'learning_rate': 4.668845315904139e-06, 'epoch': 1.6}
{'loss': 3.0781, 'grad_norm': 2.044599771499634, 'learning_rate': 4.663398692810458e-06, 'epoch': 1.61}
{'loss': 3.1, 'grad_norm': 2.046091079711914, 'learning_rate': 4.657952069716776e-06, 'epoch': 1.62}
{'loss': 3.1187, 'grad_norm': 2.0149004459381104, 'learning_rate': 4.652505446623094e-06, 'epoch': 1.63}
{'loss': 3.0281, 'grad_norm': 1.9403167963027954, 'learning_rate': 4.647058823529412e-06, 'epoch': 1.64}
{'loss': 3.025, 'grad_norm': 2.198822259902954, 'learning_rate': 4.64161220043573e-06, 'epoch': 1.65}
{'loss': 3.1, 'grad_norm': 2.0534675121307373, 'learning_rate': 4.6361655773420486e-06, 'epoch': 1.66}
{'loss': 2.9813, 'grad_norm': 2.171816825866699, 'learning_rate': 4.6307189542483665e-06, 'epoch': 1.67}
{'loss': 3.1406, 'grad_norm': 2.1263129711151123, 'learning_rate': 4.625272331154684e-06, 'epoch': 1.68}
{'loss': 3.0719, 'grad_norm': 2.049638271331787, 'learning_rate': 4.619825708061002e-06, 'epoch': 1.69}
{'loss': 3.075, 'grad_norm': 2.1309332847595215, 'learning_rate': 4.614379084967321e-06, 'epoch': 1.7}
{'loss': 3.1125, 'grad_norm': 2.064488172531128, 'learning_rate': 4.608932461873639e-06, 'epoch': 1.71}
{'loss': 3.0781, 'grad_norm': 2.1626718044281006, 'learning_rate': 4.603485838779957e-06, 'epoch': 1.72}
{'loss': 3.0312, 'grad_norm': 1.952893614768982, 'learning_rate': 4.598039215686275e-06, 'epoch': 1.73}
{'loss': 3.0812, 'grad_norm': 2.033759593963623, 'learning_rate': 4.592592592592593e-06, 'epoch': 1.74}
{'loss': 3.0469, 'grad_norm': 2.1440188884735107, 'learning_rate': 4.587145969498912e-06, 'epoch': 1.75}
{'loss': 3.0938, 'grad_norm': 2.087979555130005, 'learning_rate': 4.581699346405229e-06, 'epoch': 1.75}
{'loss': 3.0156, 'grad_norm': 2.1520676612854004, 'learning_rate': 4.5762527233115475e-06, 'epoch': 1.76}
{'eval_loss': 3.161658763885498, 'eval_runtime': 18.4204, 'eval_samples_per_second': 186.803, 'eval_steps_per_second': 1.466, 'epoch': 1.76}
{'loss': 3.1031, 'grad_norm': 2.0733094215393066, 'learning_rate': 4.570806100217865e-06, 'epoch': 1.77}
{'loss': 3.0719, 'grad_norm': 2.2055039405822754, 'learning_rate': 4.565359477124183e-06, 'epoch': 1.78}
{'loss': 3.1156, 'grad_norm': 2.1259591579437256, 'learning_rate': 4.559912854030501e-06, 'epoch': 1.79}
{'loss': 3.0719, 'grad_norm': 2.0826914310455322, 'learning_rate': 4.554466230936819e-06, 'epoch': 1.8}
{'loss': 3.0688, 'grad_norm': 2.0102908611297607, 'learning_rate': 4.549019607843138e-06, 'epoch': 1.81}
{'loss': 3.075, 'grad_norm': 2.0577139854431152, 'learning_rate': 4.543572984749456e-06, 'epoch': 1.82}
{'loss': 3.0094, 'grad_norm': 2.0983519554138184, 'learning_rate': 4.538126361655774e-06, 'epoch': 1.83}
{'loss': 3.0406, 'grad_norm': 2.064211368560791, 'learning_rate': 4.532679738562092e-06, 'epoch': 1.84}
{'loss': 3.0781, 'grad_norm': 2.151793956756592, 'learning_rate': 4.5272331154684105e-06, 'epoch': 1.85}
{'loss': 3.0438, 'grad_norm': 2.105933904647827, 'learning_rate': 4.5217864923747276e-06, 'epoch': 1.86}
{'loss': 3.075, 'grad_norm': 2.0110607147216797, 'learning_rate': 4.516339869281046e-06, 'epoch': 1.87}
{'loss': 3.0844, 'grad_norm': 2.100153923034668, 'learning_rate': 4.510893246187364e-06, 'epoch': 1.88}
{'loss': 3.025, 'grad_norm': 2.1373178958892822, 'learning_rate': 4.505446623093682e-06, 'epoch': 1.89}
{'loss': 3.05, 'grad_norm': 2.0645885467529297, 'learning_rate': 4.5e-06, 'epoch': 1.9}
{'loss': 3.0562, 'grad_norm': 1.9265055656433105, 'learning_rate': 4.494553376906318e-06, 'epoch': 1.91}
{'loss': 3.0531, 'grad_norm': 2.0751473903656006, 'learning_rate': 4.489106753812637e-06, 'epoch': 1.92}
{'loss': 3.0156, 'grad_norm': 2.047285556793213, 'learning_rate': 4.483660130718955e-06, 'epoch': 1.93}
{'loss': 3.0219, 'grad_norm': 2.1796324253082275, 'learning_rate': 4.478213507625273e-06, 'epoch': 1.94}
{'loss': 3.0812, 'grad_norm': 2.187441110610962, 'learning_rate': 4.472766884531591e-06, 'epoch': 1.95}
{'loss': 3.0562, 'grad_norm': 2.0858752727508545, 'learning_rate': 4.467320261437909e-06, 'epoch': 1.96}
{'eval_loss': 3.146033763885498, 'eval_runtime': 21.0099, 'eval_samples_per_second': 163.78, 'eval_steps_per_second': 1.285, 'epoch': 1.96}
